Date,LU1893597309,WQDA NA,PIRPEUR LX,LU1919842267,9888 HK,LU0154236417,LU1883854199,BEAN SW,LU0072462186,NVDA US,LU1191877379,SIE GY,PFLDCPE LX,LU1244893696,ASML NA,ALGAATU LX,FFGLCAE LX
2022-01-03,200.0,6.28837,290.43,167.28,16.32248,51.08118,449.93,546.65077,84.98,26.69355,12.81,153.72,445.38,249.77,701.7,27.43708,19.61
2022-01-04,200.69,6.36975,294.08,164.43,16.46115,51.54064,448.18,538.70259,86.51,25.93412,12.85,155.42,448.82,250.54,681.3,27.78466,19.48
2022-01-05,199.42,6.37774,290.09,157.5,15.73293,51.15069,437.67,543.8188,86.39,24.34001,12.86,157.96,442.24,246.54,670.9,27.16692,19.36
2022-01-06,194.8,6.34225,282.44,158.72,16.11582,50.26558,438.18,531.83468,85.33,24.94511,12.86,154.16,433.19,246.59,658.5,26.01806,19.01
2022-01-07,194.23,6.33451,284.34,156.37,16.82396,50.21573,432.55,536.66518,85.23,23.99137,12.88,152.16,439.06,245.44,664.9,25.90473,18.73
2022-01-10,188.23,6.31627,274.08,159.23,17.18865,49.4748,433.16,493.66621,84.37,24.18572,12.84,147.88,427.76,245.94,622.3,25.54506,18.52
2022-01-11,188.63,6.34983,278.63,161.64,16.55051,49.74458,438.12,496.18201,84.98,24.49974,12.83,150.3,435.42,248.47,627.0,25.76185,18.98
2022-01-12,191.4,6.34638,284.97,161.24,17.42617,50.48934,435.99,495.60817,85.81,24.4661,12.84,152.22,443.14,248.77,646.3,25.97868,19.03
2022-01-13,190.3,6.36812,283.39,155.97,17.14105,50.65876,427.0,490.64514,86.08,23.18733,12.84,151.5,437.54,246.38,662.8,25.92269,18.93
2022-01-14,185.1,6.34529,276.66,157.23,16.88867,50.17541,428.13,463.41745,85.64,23.62919,12.83,145.86,430.92,246.9,642.2,25.13594,18.7
2022-01-17,185.46,6.3888,276.66,157.79,16.5905,50.1402,428.13,458.6976,86.21,23.62919,12.82,146.0,430.92,246.9,656.2,25.13594,18.78
2022-01-18,181.97,6.35768,273.15,154.13,16.75233,49.63349,423.02,450.05063,85.3,22.87645,12.79,142.6,428.35,245.26,641.4,25.12585,18.64
2022-01-19,185.0,6.35949,274.52,152.66,16.84749,49.62094,419.95,471.7117,85.77,22.09714,12.79,144.34,430.77,243.11,626.2,24.55924,18.38
2022-01-20,184.5,6.3768,271.01,152.14,17.94855,49.47471,415.7,484.31856,85.72,21.32074,12.79,146.9,436.38,242.13,640.0,24.1635,18.57
2022-01-21,180.92,6.27895,261.91,149.02,18.07859,47.99048,407.75,478.58392,83.73,20.60109,12.78,144.52,420.62,238.05,629.3,23.61185,18.1
2022-01-24,174.8,6.11458,253.26,151.25,17.27851,46.68079,409.87,464.05521,80.92,20.63206,12.75,137.44,406.96,237.47,585.0,22.90784,17.38
2022-01-25,173.82,6.1778,255.22,146.56,16.57998,46.7399,404.59,474.1228,80.69,19.77675,12.71,138.52,408.11,235.92,575.5,23.02445,17.56
2022-01-26,176.72,6.25204,259.44,146.27,16.89882,48.15734,404.47,471.85606,83.17,20.17364,12.71,141.24,415.38,235.81,590.1,22.82955,17.9
2022-01-27,175.82,6.34177,255.75,145.93,16.42177,48.62196,406.99,473.20838,83.68,19.70015,12.7,140.5,413.59,236.11,582.6,22.76686,17.89
2022-01-28,173.08,6.26814,244.87,149.95,16.28459,47.47556,417.79,474.29599,82.31,20.48247,12.67,138.34,403.57,238.11,566.1,22.20429,17.76
2022-01-31,179.12,6.26295,259.78,155.65,16.43886,48.49808,424.17,487.84368,82.88,21.82547,12.63,139.88,422.3,241.1,594.2,22.56886,18.34
2022-02-01,181.41,6.28537,262.87,156.41,16.43886,49.10627,424.8,494.79692,84.05,21.91018,12.61,140.94,426.93,243.27,600.4,23.76167,18.49
2022-02-02,184.31,6.31173,266.72,155.01,16.43886,49.41208,427.58,500.74008,83.99,22.31633,12.64,140.52,425.44,243.76,598.5,24.27725,18.47
2022-02-03,178.87,6.24851,258.3,148.56,16.43886,48.27857,411.88,486.56445,82.71,20.92625,12.61,136.82,410.69,237.81,573.8,23.12129,17.96
2022-02-04,177.58,6.1726,253.31,151.81,17.08185,47.7999,413.7,465.78795,81.75,21.23188,12.49,132.84,410.26,237.83,564.2,22.52488,17.9
2022-02-07,177.96,6.22235,258.44,151.66,17.22721,48.24415,410.11,482.99345,82.51,21.65514,12.41,135.6,414.94,238.31,572.6,23.08433,17.97
2022-02-08,174.33,6.23632,254.45,152.9,16.89533,47.89423,414.16,462.97432,82.58,21.98406,12.41,136.6,410.69,240.15,566.5,23.10656,18.09
2022-02-09,179.28,6.28064,260.5,157.01,17.6741,48.97709,419.71,482.86999,84.41,23.34761,12.44,138.16,419.44,244.11,588.8,23.77164,18.37
2022-02-10,176.6,6.25661,266.12,154.41,17.8817,48.78325,409.02,478.4328,84.59,22.5242,12.48,144.68,424.36,241.67,584.1,24.32621,18.4
2022-02-11,174.84,6.25296,262.81,150.47,17.87722,48.62683,401.33,463.922,84.54,21.01342,12.45,141.44,419.52,240.08,569.5,23.9098,18.13
2022-02-14,170.33,6.17781,258.59,150.72,17.68868,48.0725,404.33,459.52172,82.35,21.45623,12.37,139.5,412.46,239.37,559.7,23.10345,17.92
2022-02-15,174.23,6.24272,261.46,153.86,17.67173,48.11163,410.59,474.77803,83.42,23.32512,12.38,143.4,417.62,242.46,572.9,23.44397,18.12
2022-02-16,172.97,6.22681,260.31,153.35,18.21101,47.97363,410.97,478.70559,83.36,23.30637,12.41,142.54,413.91,241.5,573.9,24.2022,18.0
2022-02-17,173.11,6.21173,258.23,148.86,18.46473,47.85633,400.19,471.07442,82.76,21.57496,12.41,139.5,412.65,237.14,578.2,23.93697,17.91
2022-02-18,171.91,6.21842,252.92,146.52,18.1269,47.88907,398.27,463.14523,82.75,20.88147,12.4,136.34,405.14,235.23,570.4,23.17612,17.57
2022-02-21,168.03,6.17396,252.92,145.93,17.379,47.35356,398.27,458.176,81.32,20.88147,12.39,133.58,405.14,235.23,550.8,23.17612,17.41
2022-02-22,170.36,6.17902,249.62,144.66,17.11043,47.45897,393.93,466.15927,81.62,20.63702,12.31,132.04,396.34,232.08,564.5,22.2781,17.34
2022-02-23,170.1,6.1585,247.63,142.02,17.09115,47.20651,385.9,471.80952,81.29,19.79049,12.37,131.54,392.03,229.38,564.3,22.45403,17.32
2022-02-24,165.3,6.02669,240.71,148.99,16.37745,46.08221,401.81,466.27299,77.68,21.26623,12.23,124.18,383.31,231.79,558.2,21.44712,17.04
2022-02-25,170.15,6.20612,247.72,149.16,16.49581,47.12214,405.23,469.82569,80.23,21.49008,12.23,129.72,392.37,234.46,589.1,22.50689,17.45
2022-02-28,172.31,6.2266,252.69,149.91,16.83583,47.82686,402.99,474.00942,79.62,21.76261,12.24,126.66,397.84,234.55,598.9,22.85587,17.46
2022-03-01,173.07,6.17463,254.19,149.23,17.05999,48.31218,397.9,478.61654,78.63,21.13332,12.29,120.46,401.76,232.91,577.2,23.79152,17.32
2022-03-02,171.72,6.26542,252.99,152.57,18.22479,48.26623,408.66,488.32004,78.46,21.81392,12.25,123.8,398.95,237.1,583.2,23.47113,17.42
2022-03-03,172.78,6.2559,254.97,149.44,18.41007,48.9277,405.3,483.97497,77.97,21.45869,12.24,121.62,401.09,235.54,573.3,23.88019,17.3
2022-03-04,168.12,6.23522,251.66,147.83,17.45137,48.47154,405.19,469.7795,74.86,20.99213,12.2,113.22,393.18,233.39,533.6,23.06425,16.94
2022-03-07,166.97,6.22952,245.2,141.79,16.48904,48.07356,392.01,456.54453,73.91,19.63402,12.07,113.78,384.03,229.08,540.6,22.45517,16.68
2022-03-08,161.7,6.11341,237.29,141.12,15.55633,46.6691,389.73,414.66007,73.8,19.66006,12.04,115.5,370.93,228.69,517.0,21.61199,16.3
2022-03-09,164.93,6.17256,242.85,144.37,15.40363,46.79048,396.1,432.32368,75.95,20.74829,12.07,127.72,378.57,232.56,557.1,21.95276,16.61
2022-03-10,167.06,6.1323,241.9,142.81,16.0751,47.47953,396.39,422.44452,76.57,20.61692,12.07,123.08,376.24,232.74,545.4,22.60237,16.47
2022-03-11,166.91,6.23058,241.81,139.6,15.38825,48.11286,393.61,427.10166,76.97,20.24551,12.08,127.28,371.76,230.95,542.8,22.55405,16.55
2022-03-14,169.62,6.21667,236.8,135.32,12.57971,47.59909,388.55,437.33817,78.12,19.43508,12.08,129.16,365.68,228.72,534.5,21.77677,16.07
2022-03-15,167.88,6.25937,233.53,137.83,11.679,47.38526,397.67,418.25616,77.6,21.00293,12.03,128.36,362.47,230.72,540.4,20.95447,16.22
2022-03-16,174.53,6.30353,244.61,145.67,14.01642,48.47961,408.05,439.6672,80.03,22.30153,12.07,136.24,382.57,236.45,578.9,21.84996,16.72
2022-03-17,174.75,6.29694,245.94,147.11,16.084,48.08124,409.19,450.89566,79.82,22.25757,12.15,134.54,381.91,237.95,584.7,22.56673,16.76
2022-03-18,178.13,6.33665,254.05,150.95,17.26767,48.97369,418.6,458.03368,80.61,23.91988,12.17,136.04,395.41,241.01,609.9,23.14857,17.21
2022-03-21,178.57,6.38718,254.05,149.89,16.28744,49.7507,417.01,465.91288,80.87,24.23534,12.18,133.08,392.46,241.31,612.7,24.04134,17.04
2022-03-22,179.46,6.41667,259.19,153.51,17.23628,50.22226,422.13,468.95343,81.36,24.06241,12.18,133.2,404.38,244.56,627.2,23.88642,17.39
2022-03-23,177.45,6.39151,257.77,151.42,17.85885,50.00909,415.55,466.54695,80.75,23.29093,12.23,131.0,403.89,243.3,613.9,24.53207,17.35
2022-03-24,176.45,6.4195,255.21,154.01,17.43996,50.02729,421.88,468.57218,80.32,25.60488,12.18,130.12,397.07,244.56,615.7,24.38603,17.36
2022-03-25,177.24,6.46229,258.14,152.35,16.504,50.79611,423.7,466.05611,80.51,25.19516,12.17,128.38,398.76,245.14,620.2,24.8658,17.37
2022-03-28,178.4,6.44852,259.91,154.77,16.55463,50.80044,428.15,467.06681,80.71,25.66764,12.2,129.2,404.2,245.83,622.7,24.56795,17.39
2022-03-29,181.65,6.48655,262.55,156.34,16.83346,50.9657,430.31,477.79137,81.68,25.86282,12.21,134.46,407.63,248.08,633.0,24.84657,17.62
2022-03-30,179.8,6.45666,260.85,153.2,16.74125,50.83804,423.07,478.84163,81.11,24.8185,12.24,130.02,405.48,246.11,622.2,25.23976,17.5
2022-03-31,179.6,6.4695,257.21,152.07,16.30147,50.78506,418.6,481.90671,80.97,24.62191,12.29,125.66,400.96,243.25,610.0,24.84209,17.44
2022-04-01,179.61,6.44774,256.01,153.41,15.63154,50.48007,422.75,476.42638,81.07,24.19565,12.26,126.7,404.48,245.75,606.7,24.59239,17.35
2022-04-04,182.56,6.51235,260.0,156.43,16.94595,50.85194,429.33,487.29696,81.4,24.92938,12.28,125.72,414.36,248.67,617.4,24.77449,17.73
2022-04-05,183.7,6.57073,256.63,153.38,16.94595,51.30108,424.87,497.75005,81.58,23.75939,12.31,122.0,416.16,246.1,599.2,25.59098,17.5
2022-04-06,179.65,6.53667,245.86,149.66,16.67897,50.23836,419.02,484.13412,79.83,22.37532,12.28,118.0,400.33,243.37,571.8,24.62413,17.12
2022-04-07,181.33,6.56413,247.92,149.91,16.12952,50.51944,421.67,484.68239,80.54,22.25614,12.21,115.96,399.71,242.63,567.4,23.87607,16.99
2022-04-08,180.34,6.65811,244.55,148.13,15.87551,50.62546,420.41,487.13518,80.96,21.26472,12.21,118.1,396.54,243.18,569.3,23.91464,17.1
2022-04-11,179.22,6.63725,240.82,144.64,15.03566,50.72624,411.48,477.91056,81.63,20.14801,12.19,116.2,392.04,243.27,552.3,23.22118,16.78
2022-04-12,179.21,6.63226,243.86,144.69,15.22952,50.9869,409.72,477.31095,81.19,19.83398,12.16,116.64,396.72,243.27,560.4,23.04003,16.86
2022-04-13,177.78,6.57251,240.73,148.02,15.11201,50.20217,416.27,476.2514,81.48,20.40342,12.14,116.28,392.2,245.45,566.1,23.03804,16.83
2022-04-14,179.64,6.63942,241.75,145.58,15.49121,51.02626,412.58,476.49451,81.89,19.65422,12.12,117.0,395.1,245.47,558.7,23.68713,16.81
2022-04-15,179.64,6.63942,241.75,145.58,15.49121,51.02626,412.58,476.49451,81.89,19.65422,12.12,117.0,395.1,245.47,558.7,23.68713,16.68
2022-04-18,179.64,6.63942,241.75,145.58,15.49121,51.02626,412.58,476.49451,81.89,20.21999,12.12,117.0,395.1,245.47,558.7,23.68713,16.61
2022-04-19,176.29,6.60893,238.9,147.0,14.69406,51.23194,418.63,476.64848,81.71,20.56132,12.09,117.12,386.78,246.58,561.6,23.00852,16.81
2022-04-20,179.31,6.66043,241.97,144.59,14.53239,51.471,415.12,483.52973,82.34,19.81186,12.09,119.76,381.2,245.2,591.4,23.46214,16.65
2022-04-21,180.37,6.67337,241.56,140.45,14.03602,51.93655,407.94,487.13253,83.38,18.61214,12.1,123.0,377.58,243.12,584.0,23.13722,16.52
2022-04-22,176.18,6.57055,234.53,138.13,13.81018,50.45923,399.12,477.85688,82.16,18.10465,12.1,118.24,369.02,239.72,571.2,22.11708,16.2
2022-04-25,172.96,6.48334,230.66,140.25,12.91552,49.08073,405.42,473.01049,80.6,18.57396,12.05,115.98,362.26,240.38,547.7,21.50257,16.07
2022-04-26,173.08,6.54114,230.6,136.36,13.65478,49.79829,395.92,465.18216,80.64,17.62642,12.03,113.02,363.75,237.38,529.4,22.21597,16.01
2022-04-27,172.91,6.58525,233.09,137.89,13.71908,49.96687,403.07,466.89693,80.19,17.43349,11.97,114.1,369.24,238.21,528.7,21.53744,16.1
2022-04-28,174.02,6.6237,234.95,142.84,14.35284,50.10939,415.78,472.85759,80.47,18.8167,11.92,116.26,368.01,241.15,548.7,21.69695,16.27
2022-04-29,176.77,6.59427,243.01,139.08,15.77814,50.81998,396.29,473.39354,81.83,17.58176,11.91,117.78,380.36,237.48,548.0,21.98313,16.36
2022-05-02,172.48,6.50423,236.05,141.46,15.77814,49.58607,399.9,425.18819,80.59,18.58693,11.87,115.12,369.35,238.04,535.8,21.42925,16.08
2022-05-03,170.69,6.58197,237.29,141.13,15.30419,50.00951,398.98,413.25863,80.71,18.64017,11.87,114.56,369.96,238.53,542.3,21.99506,16.22
2022-05-04,169.25,6.51465,236.57,144.27,14.79522,49.90994,409.44,403.93984,80.73,19.27576,11.82,115.78,364.44,241.25,535.4,21.90729,15.98
2022-05-05,169.26,6.52973,239.06,138.08,15.23543,50.68975,394.29,401.70842,80.79,17.92789,11.82,116.58,366.12,235.28,537.2,22.7476,15.79
2022-05-06,160.3,6.47308,225.98,133.69,14.21107,48.57602,388.29,373.0943,78.41,17.6696,11.7,114.64,345.69,231.12,524.4,21.26975,15.48
2022-05-09,160.3,6.38443,225.98,133.69,14.21107,48.57602,388.29,342.6576,78.41,16.02988,11.7,111.7,345.69,231.12,486.75,21.26975,15.01
2022-05-10,158.62,6.40355,223.49,128.74,13.24209,48.10139,376.9,345.78355,77.8,16.70306,11.6,114.72,340.54,224.51,488.75,19.33738,14.95
2022-05-11,158.48,6.46691,223.52,125.92,13.37876,48.0961,371.28,354.24849,77.89,15.79147,11.62,116.8,342.39,223.03,514.1,19.39987,15.15
2022-05-12,155.84,6.45511,217.71,127.7,12.852,47.48021,375.54,357.33782,76.98,15.61595,11.62,113.9,335.19,225.54,501.1,18.60398,14.99
2022-05-13,161.03,6.52945,229.17,134.2,13.58452,48.46767,386.99,365.26235,78.48,17.01028,11.63,116.08,350.55,230.92,525.2,19.03161,15.44
2022-05-16,159.7,6.534,229.42,131.81,13.8449,48.35492,384.71,358.81519,78.92,16.56019,11.64,113.6,348.97,230.78,512.6,20.06715,15.34
2022-05-17,161.85,6.55127,229.09,133.75,14.41528,48.61994,387.53,364.21889,80.08,17.24082,11.63,116.5,351.54,232.35,528.6,19.59594,15.4
2022-05-18,159.44,6.48756,228.92,129.51,14.73653,48.45046,373.75,364.11699,79.7,16.15143,11.7,113.62,348.64,227.09,514.9,20.14876,15.23
2022-05-19,154.94,6.30511,224.48,128.9,14.13401,46.57793,370.05,363.94416,78.65,16.16539,11.6,112.46,342.67,225.8,502.7,18.75767,15.08
2022-05-20,159.02,6.34828,228.45,129.99,14.92884,47.25566,370.19,364.74855,80.41,15.8252,11.59,115.08,349.0,226.84,500.7,19.47104,14.97
2022-05-23,158.64,6.43083,224.18,129.78,14.67546,46.70788,373.19,365.85651,80.58,15.82654,11.58,116.7,341.51,228.11,521.0,18.95664,15.03
2022-05-24,158.86,6.34545,217.68,125.46,13.92531,46.3051,366.49,354.60905,80.44,15.05358,11.56,114.2,331.23,224.03,509.2,18.56304,14.7
2022-05-25,157.95,6.45988,218.67,127.6,13.80925,47.08588,371.66,358.35003,80.99,15.93149,11.54,114.82,335.2,226.18,507.2,17.90709,14.88
2022-05-26,157.95,6.49262,218.67,127.6,13.76726,47.08588,371.66,358.35003,80.99,16.67383,11.54,118.52,335.2,226.18,517.0,17.90709,15.21
2022-05-27,163.94,6.52054,231.13,134.44,15.72614,49.04762,390.45,366.54183,81.89,17.56396,11.61,121.86,350.55,234.85,541.3,19.07563,15.58
2022-05-30,167.16,6.51966,231.13,134.34,16.25421,49.11923,390.45,375.65327,82.24,17.56396,11.65,124.82,350.55,234.85,556.1,19.07563,15.68
2022-05-31,164.76,6.47298,232.32,133.82,17.5149,49.00298,388.57,372.3671,81.85,17.39843,11.65,122.44,354.18,233.61,536.0,19.98695,15.62
2022-06-01,164.23,6.47316,236.89,134.26,16.79316,49.79791,388.34,373.10738,81.85,17.21966,11.65,122.58,359.68,232.94,530.4,19.82329,15.53
2022-06-02,163.64,6.44201,234.12,138.23,16.50194,48.60387,395.96,381.01813,81.57,18.23529,11.63,125.24,355.23,235.1,535.1,19.47133,15.67
2022-06-03,163.78,6.44729,235.58,135.61,16.50194,49.06329,389.58,371.40736,81.7,17.44804,11.63,124.02,360.27,232.56,525.5,20.27216,15.58
2022-06-06,163.78,6.48108,235.58,135.61,17.42607,49.06329,389.58,371.40736,81.7,17.55537,11.63,125.84,360.27,232.56,538.5,20.27216,15.81
2022-06-07,162.94,6.45267,232.99,138.51,17.07781,48.96739,393.68,363.88833,82.55,17.6862,11.63,125.0,360.12,234.2,532.1,19.85796,15.74
2022-06-08,163.55,6.43611,235.3,138.41,18.06411,49.45475,389.84,361.56829,82.36,17.38093,11.62,124.16,367.92,232.81,535.9,20.09507,15.81
2022-06-09,162.2,6.38913,233.18,136.5,17.91636,49.28652,383.32,358.00939,82.08,16.9433,11.57,121.68,365.94,229.34,520.7,20.15584,15.69
2022-06-10,157.94,6.25397,225.92,133.2,18.15753,47.92241,373.99,337.04485,79.61,16.13958,11.49,115.1,355.85,224.78,495.1,19.70144,15.22
2022-06-13,153.75,6.13855,215.62,127.49,16.97781,46.59385,362.69,329.54352,77.41,14.99186,11.32,111.6,340.23,218.49,473.1,18.56855,14.7
2022-06-14,151.26,6.09079,213.54,127.83,16.65098,46.51631,361.48,321.6206,77.7,15.1977,11.21,109.22,338.92,218.29,471.2,17.88868,14.69
2022-06-15,152.11,6.15113,214.02,131.23,17.4604,46.81179,367.64,320.30018,77.98,15.9189,11.2,108.98,341.34,221.4,482.35,18.01194,14.87
2022-06-16,149.0,5.95644,207.33,124.96,16.67255,44.75379,352.04,317.29124,75.68,14.77367,11.13,102.3,334.06,213.95,448.85,17.94508,14.25
2022-06-17,149.62,5.97765,207.55,127.78,16.9032,45.09935,354.38,318.59466,76.43,15.17004,11.05,103.62,335.54,215.7,449.15,17.39587,14.45
2022-06-20,148.71,6.01026,207.55,126.83,16.93591,44.58805,354.38,313.39346,76.3,15.17004,11.07,103.54,335.54,215.7,457.25,17.39587,14.52
2022-06-21,150.65,6.05943,211.55,129.55,17.3052,45.56674,359.63,325.28014,77.09,15.72622,11.08,103.14,339.12,218.85,469.75,17.809,14.7
2022-06-22,149.53,6.02941,209.49,128.72,16.92491,45.09693,358.37,331.65223,75.84,15.47045,11.08,101.54,336.52,217.63,465.2,17.67376,14.62
2022-06-23,149.53,6.02379,209.49,128.72,17.23815,45.09693,358.37,326.89627,75.84,15.43915,11.08,99.26,336.52,217.63,460.4,17.67376,14.8
2022-06-24,155.52,6.15654,218.91,137.52,17.85359,46.1553,376.5,338.37298,75.68,16.23779,11.0,102.62,350.9,225.31,484.85,18.56452,15.17
2022-06-27,156.61,6.18702,220.27,135.8,18.34086,46.49934,373.04,339.88434,76.19,15.91715,10.99,104.14,351.41,223.98,483.7,19.17343,15.21
2022-06-28,157.44,6.19405,222.33,132.75,18.73137,47.47696,366.0,338.754,77.32,15.18768,10.97,104.14,355.72,222.57,472.85,19.14853,15.07
2022-06-29,155.06,6.18773,214.43,132.42,18.30106,46.57285,367.26,340.85605,76.19,14.87842,10.91,101.4,343.84,220.95,465.2,18.45683,14.92
2022-06-30,153.45,6.09549,208.08,130.55,18.0518,45.34961,364.36,336.07941,74.04,14.46056,10.8,97.09,335.31,218.78,455.85,18.00057,14.83
2022-07-01,155.32,6.11084,209.86,131.9,18.0518,46.24111,368.67,339.30714,75.07,13.96174,10.79,96.0,343.56,220.33,431.25,17.99654,14.77
2022-07-04,156.09,6.13681,209.86,131.53,18.57448,46.48374,368.67,338.87012,75.15,13.96174,10.77,97.32,343.56,220.33,428.5,17.99654,14.93
2022-07-05,155.31,6.09097,208.08,136.41,18.90747,46.30551,378.34,344.28772,73.17,14.60615,10.79,93.74,343.32,221.8,409.0,18.38946,14.96
2022-07-06,159.64,6.2026,216.02,137.45,18.77822,47.54743,382.92,351.14164,73.73,14.8727,10.73,96.05,355.62,223.15,421.5,19.0406,15.27
2022-07-07,161.58,6.31768,220.93,140.84,18.44593,48.40965,390.72,362.45181,75.42,15.61595,10.79,97.71,359.68,228.16,440.8,19.02511,15.62
2022-07-08,161.13,6.35074,221.95,140.97,18.79729,48.16563,389.95,361.47512,75.65,15.57785,10.84,99.84,357.7,228.77,446.15,19.69116,15.67
2022-07-11,161.55,6.34907,220.18,139.93,18.32902,48.50954,388.16,362.946,75.66,15.05564,10.89,96.8,351.2,225.87,438.0,19.97218,15.45
2022-07-12,162.16,6.37299,218.63,136.69,18.01592,48.38004,383.67,365.06895,75.37,14.98907,10.89,97.63,349.24,224.38,434.7,19.38978,15.42
2022-07-13,159.99,6.28625,216.16,135.44,17.90414,47.58976,380.91,361.26923,74.95,15.04067,10.9,96.11,346.29,221.91,441.75,19.06368,15.23
2022-07-14,159.67,6.25433,215.73,136.63,18.39896,47.42268,385.45,357.0655,73.47,15.38585,10.89,95.86,346.2,221.91,443.0,19.08718,15.14
2022-07-15,162.22,6.33588,219.44,137.74,17.34991,48.17974,390.01,365.21521,74.41,15.63535,10.86,100.1,343.05,223.56,465.4,18.90685,15.36
2022-07-18,164.62,6.33992,224.59,135.19,17.71687,48.66726,381.23,362.1786,75.98,15.83653,10.88,101.2,354.68,222.54,476.2,19.33707,15.5
2022-07-19,164.64,6.36491,223.45,138.08,17.06641,48.2863,391.62,368.04059,76.51,16.59213,10.9,105.78,348.34,226.3,484.8,19.04111,15.48
2022-07-20,165.91,6.4083,229.66,142.06,17.57514,49.04327,396.97,375.62285,76.73,17.47326,11.06,106.86,355.87,228.6,501.2,19.83122,15.82
2022-07-21,169.06,6.38293,235.64,144.23,17.40456,49.57769,403.92,388.92041,76.79,17.72736,11.07,107.14,362.55,230.08,527.0,20.47731,15.99
2022-07-22,170.33,6.37832,236.09,140.47,17.44491,49.68726,397.39,392.63931,76.89,16.92631,11.14,105.42,359.72,227.55,522.5,20.63135,15.89
2022-07-25,168.96,6.3892,230.72,139.67,17.2017,49.63311,397.27,386.70861,77.03,16.6559,11.19,104.4,354.07,227.05,528.3,19.95891,15.8
2022-07-26,168.62,6.42599,230.57,138.57,17.63657,49.82719,394.21,377.54287,77.03,16.32566,11.23,102.84,352.65,225.23,514.9,19.90718,15.78
2022-07-27,169.9,6.46197,232.85,142.92,17.1731,49.98516,408.01,376.92631,77.45,17.5947,11.19,104.52,356.98,230.04,528.9,19.65186,16.08
2022-07-28,171.52,6.50669,234.87,144.0,17.38165,50.07876,412.44,389.55851,77.81,17.70427,11.21,106.1,355.76,231.41,545.4,20.26974,16.22
2022-07-29,175.82,6.50309,240.85,144.53,16.55289,50.89732,416.59,400.12015,79.09,17.8121,11.27,108.54,356.29,232.67,555.4,20.79043,16.24
2022-08-01,176.26,6.50438,241.35,142.96,16.66441,50.6716,412.56,400.12015,79.23,17.94919,11.28,107.02,353.81,231.04,565.0,20.70274,16.27
2022-08-02,175.25,6.50956,241.71,144.42,16.09381,50.62285,414.23,388.68853,78.84,18.17165,11.32,106.4,357.94,231.19,552.7,20.72585,16.28
2022-08-03,175.43,6.54581,246.58,149.26,16.35342,51.27094,424.72,392.9834,79.22,18.61379,11.29,107.54,364.67,234.35,570.6,21.30049,16.55
2022-08-04,176.78,6.5149,250.15,149.21,16.89908,51.03058,423.29,407.31841,79.62,18.77015,11.4,109.26,369.76,233.12,576.2,21.85211,16.51
2022-08-05,173.98,6.51213,247.59,149.87,17.23867,51.22263,424.05,391.91341,79.16,18.64775,11.4,108.64,368.5,234.63,559.4,22.11529,16.49
2022-08-08,176.0,6.57542,250.79,148.51,16.90434,51.87328,419.33,400.9142,79.96,17.45096,11.41,109.4,374.39,234.73,560.6,22.12632,16.5
2022-08-09,172.92,6.51644,239.99,145.89,16.76821,51.0276,415.64,392.04076,79.43,16.72147,11.43,106.52,362.57,232.82,530.4,22.11783,16.21
2022-08-10,174.37,6.54305,243.33,147.65,16.05587,51.31235,419.35,407.24096,79.84,17.52736,11.42,109.18,366.96,236.85,544.1,21.23971,16.4
2022-08-11,175.41,6.54937,247.65,146.82,16.88381,51.8393,419.47,412.15719,79.93,17.36883,11.47,109.92,373.83,236.99,548.8,22.50726,16.45
2022-08-12,175.0,6.58536,250.09,150.85,16.96485,52.257,431.51,410.4101,80.42,18.24023,11.49,111.84,373.94,240.59,553.2,22.53095,16.56
2022-08-15,175.0,6.63493,250.09,150.85,16.92697,52.257,431.51,416.34731,80.42,18.70283,11.49,112.2,373.94,240.59,560.2,22.53095,16.84
2022-08-16,176.09,6.68434,251.69,152.21,16.82293,53.2953,436.59,405.63755,80.53,18.57073,11.52,112.04,377.69,243.89,557.5,23.313,16.84
2022-08-17,175.81,6.61663,247.96,150.44,16.65872,52.9759,434.52,399.88465,79.88,18.03738,11.49,108.64,376.11,240.9,543.9,23.13822,16.62
2022-08-18,176.13,6.70654,247.87,151.05,16.20994,53.22101,437.68,407.16553,79.75,18.60555,11.41,110.26,371.89,241.48,557.2,22.74529,16.88
2022-08-19,175.86,6.66949,245.23,149.26,16.21743,53.17856,434.28,402.44945,79.22,17.78497,11.42,108.2,369.55,238.75,545.1,22.82782,16.69
2022-08-22,174.23,6.6475,241.51,146.75,16.53955,52.99033,426.64,396.72511,78.23,17.15062,11.36,103.7,367.27,234.94,525.6,22.21104,16.58
2022-08-23,171.72,6.58854,239.93,146.37,16.70323,52.58042,424.61,396.99152,78.25,17.21716,11.27,103.2,364.14,234.6,526.4,21.70558,16.41
2022-08-24,173.36,6.58957,239.62,146.39,16.6329,52.38622,425.51,402.13827,78.35,17.30333,11.27,104.86,367.42,235.23,530.8,21.92304,16.52
2022-08-25,173.44,6.60315,240.39,149.24,18.14181,52.86618,432.56,410.05869,78.5,17.98313,11.3,105.28,371.08,239.33,532.2,22.307,16.65
2022-08-26,171.95,6.52635,240.16,144.16,18.56698,53.07615,414.67,400.71855,78.09,16.29259,11.35,102.9,371.79,232.61,521.4,22.79559,16.39
2022-08-29,167.57,6.4,231.11,142.63,18.55134,50.97354,412.44,389.31481,76.44,15.77733,11.29,102.22,363.98,230.76,503.3,21.52771,16.06
