Date,Ptf_rdt,Ptf_rdt_cum,Valeur_Ptf,Volatilite_glissante,vol_ewma,"VaR Norm(95%, 1Y)"
2022-12-22,-0.006312695212264783,0.6859424375559432,1028913.6563339148,0.25364589181098257,0.10632170590969778,-0.17488364358923414
2022-12-23,0.0001664824530457579,0.6860566349355958,1029084.9524033937,0.2535879009428242,0.10308271739777382,-0.16955598158774188
2022-12-26,-0.01644439225882435,0.6747748505189458,1012162.2757784188,0.2538908835588425,0.09996906435583676,-0.1644344780886432
2022-12-27,-0.005020589855391022,0.6713870827497574,1007080.6241246362,0.25365962446013146,0.09692442909764218,-0.15942649874145753
2022-12-28,0.014864928777130249,0.6813672039167179,1022050.8058750768,0.2537971374043409,0.09433402534559993,-0.15516566373464213
2022-12-29,-0.003570671986129363,0.6789342651294252,1018401.3976941379,0.25373684678204905,0.09224107883747709,-0.15172307307974087
2022-12-30,0.0032067608197352084,0.6811114449300181,1021667.1673950271,0.2531992401145209,0.09004397094886697,-0.1481091522003568
2023-01-02,0.009860224282977965,0.6878273565387313,1031741.0348080969,0.25329458103181074,0.09369566131372269,-0.15411564834149347
2023-01-03,0.01232130005360315,0.6963022837837216,1044453.4256755824,0.25364435536402963,0.09252203306100767,-0.15218520165332247
2023-01-04,-0.0054940122540686675,0.6924767905040778,1038715.1857561168,0.2532632814888206,0.08981803290081307,-0.14773751718254902
2023-01-05,0.00924748041595215,0.6988804560627657,1048320.6840941486,0.2533965779834494,0.08782162000956242,-0.1444537101974827
2023-01-06,0.017332583535047442,0.7109938599484857,1066490.7899227287,0.25403648498517134,0.09091524489133698,-0.1495422703046969
2023-01-09,0.0030848330867380637,0.7131871573321225,1069780.7359981837,0.25300454399768996,0.08823938438253624,-0.1451408714415798
2023-01-10,0.008384674940250355,0.7191669998179134,1078750.49972687,0.2525101977355212,0.08887939037801734,-0.1461935876245176
2023-01-11,0.005947268233273123,0.7234440788703488,1085166.1183055232,0.25247608832693175,0.08662662508884492,-0.14248811846795195
2023-01-12,0.009806735217777827,0.7305387033966995,1095808.055095049,0.25246755402910037,0.0867845409953464,-0.14274786701951422
2023-01-13,0.0018942486616376672,0.7319225253578832,1097883.7880368247,0.25241035940525514,0.08436636026134739,-0.1387703136685718
2023-01-16,0.009743167855222175,0.7390537693794632,1108580.6540691948,0.2526033926441577,0.08240151688787654,-0.1355384339193267
2023-01-17,-0.004707029749617835,0.735575021300427,1103362.5319506405,0.2502891548395085,0.08091188686572975,-0.13308821057458275
2023-01-18,-0.016011140983128336,0.7237976259307183,1085696.4388960775,0.25050828206369924,0.08535274184398962,-0.140392766992339
2023-01-19,0.017771301166230484,0.7366604515245356,1104990.6772868035,0.25109778484513895,0.08360906685992929,-0.1375246768705828
2023-01-20,0.027904786346060438,0.7572168040339202,1135825.2060508803,0.25000387478246855,0.08292912863996686,-0.13640627802337468
2023-01-23,0.0033854905612525823,0.7597803543767988,1139670.5315651982,0.2499999875053513,0.0804086237794684,-0.13226041646183498
2023-01-24,-0.007628128641340416,0.7539846520944493,1130976.978141674,0.24977610013568297,0.07866655551712229,-0.12939496916211793
2023-01-25,0.017162534833343235,0.7669249399498266,1150387.40992474,0.2503928882953978,0.08421587419776681,-0.13852278612108562
2023-01-26,0.012088378491593388,0.7761958188985827,1164293.728347874,0.24902923114537992,0.08240932673597509,-0.13555127997629754
2023-01-27,-0.018427604135213944,0.7618923896165114,1142838.5844247672,0.24963762616551674,0.08150649948203664,-0.13406626129314625
2023-01-30,0.0042902656668795305,0.7651611103775399,1147741.6655663098,0.2483418517804627,0.07904514253396462,-0.13001768938988778
2023-01-31,0.0213325911685788,0.7814839795233198,1172225.9692849796,0.24926820994624707,0.08041220192207872,-0.1322663019826853
2023-02-01,0.028549721165336654,0.8037951292338883,1205692.6938508325,0.24915946001365022,0.09037146823215726,-0.1486478372945936
2023-02-02,-0.002914232277279641,0.8014526835239547,1202179.025285932,0.24917213231935087,0.08791695831694718,-0.14461052775817196
2023-02-03,-0.004330409655150984,0.797982065085076,1196973.097627614,0.2478763026797738,0.08576994362723696,-0.141079002858684
2023-02-06,0.012814726043347697,0.8082079866366462,1212311.9799549694,0.2474762645492184,0.08392066279694065,-0.13803720657771928
2023-02-07,-0.0009817644763562615,0.807414516745859,1211121.7751187885,0.2474314311075594,0.08153642565635401,-0.13411548546951294
2023-02-08,0.004756368412193858,0.8112548776488557,1216882.3164732836,0.24728376750778086,0.079062394794182,-0.13004606683267944
2023-02-09,-0.018284652345017645,0.7964213642478466,1194632.0463717699,0.24757816491124474,0.08013799076688735,-0.13181526476951824
2023-02-10,0.006385648919309703,0.801507031471771,1202260.5472076565,0.2475660308998029,0.07885919203030342,-0.1297118280295072
2023-02-13,0.011880474755087462,0.8110293155251964,1216543.9732877945,0.24707792717633778,0.07765923855185931,-0.12773808019831537
2023-02-14,0.008053290163081364,0.8175607699338862,1226341.1549008293,0.24713987355179792,0.07536607053950353,-0.12396615447598286
2023-02-15,-0.010161732607962127,0.8092529359990583,1213879.4039985875,0.24717603326883994,0.07372910252402805,-0.12127358169852447
2023-02-16,-0.01607196219209356,0.7962466534078408,1194369.9801117613,0.24722213538006196,0.07195532619025441,-0.1183559792625162
2023-02-17,-0.0006634949034916951,0.7957183478113824,1193577.5217170736,0.2471267288472014,0.06977267402000453,-0.1147658359239072
2023-02-20,-0.016233266042725885,0.7828012401762819,1174201.8602644228,0.24666919141797555,0.07306995523990883,-0.12018938089754576
2023-02-21,1.5704025265196847e-05,0.7828135333067354,1174220.2999601031,0.24485063343614666,0.07140233108062748,-0.11744638325075991
2023-02-22,0.032463835803065,0.8082266633164223,1212339.9949746334,0.24636871801161325,0.07312424619097999,-0.12027868156532578
2023-02-23,-0.012244190625504445,0.7983305819821607,1197495.872973241,0.24431892179321377,0.07646617420464129,-0.12577566397960732
2023-02-24,0.003191162411731107,0.8008781845275176,1201317.2767912764,0.2442513863384013,0.07570224853069023,-0.12451911806408757
2023-02-27,-0.003968264273369913,0.7977000882405356,1196550.1323608034,0.24425254573603644,0.07429448915926865,-0.12220355995612985
2023-02-28,-0.00954636873677773,0.7900849490568314,1185127.423585247,0.24368548494548034,0.07252810839884191,-0.11929812215576463
2023-03-01,0.011926210704144914,0.7995076686334567,1199261.502950185,0.24368525260232018,0.07038410558214325,-0.11577155134652367
2023-03-02,0.017184435411315764,0.8132467565259399,1219870.13478891,0.2401545838685222,0.07726762753432512,-0.1270939373957701
2023-03-03,-0.008980912956178595,0.8059430581936858,1208914.5872905287,0.2402334373280409,0.07501924794957592,-0.12339568208103172
2023-03-06,-0.002896753382790333,0.8036084399135268,1205412.6598702902,0.23809540255192546,0.0728223645330438,-0.11978213042535933
2023-03-07,0.009825792600545632,0.8115045297761652,1217256.7946642477,0.2382990223938481,0.07139456738599367,-0.11743361310948297
2023-03-08,-0.012326559222984996,0.8015014711301587,1202252.2066952381,0.23840728752984666,0.06996035665216659,-0.11507454638213475
2023-03-09,-0.028428288817909562,0.7787161558208912,1168074.2337313367,0.2398711704730816,0.0949449272230299,-0.15617050790344428
2023-03-10,-0.01313211716340769,0.7684899640256128,1152734.9460384191,0.23946363342523863,0.09983086339263952,-0.16420715773308006
2023-03-13,0.02058488056311303,0.784309238149031,1176463.8572235464,0.24038410033095262,0.10014726818460612,-0.16472759730273112
2023-03-14,0.004831193763478465,0.7880983880490151,1182147.5820735227,0.24030554470658366,0.0988207277565285,-0.16254563246830991
2023-03-15,0.02021186356848203,0.8040273251468024,1206040.9877202036,0.24083907833901758,0.09650990780467202,-0.15874467188926694
2023-03-16,-0.002327147433037687,0.8021562350209949,1203234.3525314922,0.24039312576588623,0.09497529711026416,-0.15622046192261166
2023-03-17,0.0001943541344030142,0.8023121374017083,1203468.2061025624,0.24017914589434874,0.09211750997635888,-0.1515198203903523
2023-03-20,0.00921043107453033,0.8097017780435057,1214552.6670652586,0.24035938031684564,0.0964631254826663,-0.15866772181723862
2023-03-21,0.001346433715546058,0.810791987817001,1216187.9817255016,0.23970318594883896,0.09367089903957315,-0.15407491802504705
2023-03-22,0.004634405014612319,0.8145495262711476,1221824.2894067215,0.23938883197289498,0.09090161003783989,-0.14951984296646928
2023-03-23,-0.004333155592417059,0.8110199564360852,1216529.9346541278,0.23716905999128476,0.0897459983218479,-0.14761903084407224
2023-03-24,-0.0009762108356581708,0.8102282299666773,1215342.344950016,0.23712745251379208,0.08826206397925969,-0.14517817605850816
2023-03-27,-0.00654080547576978,0.804928684723488,1207393.027085232,0.23706337201533917,0.08668476292922282,-0.14258374670556065
2023-03-28,0.013175714941600261,0.8155341956217219,1223301.2934325829,0.2362672614192371,0.08534817637455573,-0.14038525746338193
2023-03-29,0.0065468742509084445,0.8208733954477732,1231310.0931716596,0.2363567882222491,0.08523849780956828,-0.1402048522779635
2023-03-30,0.01289985722842327,0.8314625450516605,1247193.8175774908,0.23660359816374915,0.08777740927528811,-0.14438099001086144
2023-03-31,-0.000971567161258961,0.8306547233470715,1245982.085020607,0.23653221430285984,0.08531175046260402,-0.14032534216999312
2023-04-03,-0.009883163363609128,0.8224452270174788,1233667.8405262183,0.2367409322940515,0.08273470578489743,-0.13608648088505146
2023-04-04,-0.012996530392736926,0.8117562926281847,1217634.438942277,0.237037271138051,0.08149706530853504,-0.13405074345864484
2023-04-05,-0.004447711191162699,0.8081458350809656,1212218.7526214484,0.23707310633862336,0.0793694443293545,-0.1305511183742617
2023-04-06,0.00012489042310815488,0.8082467647562419,1212370.147134363,0.23699769164075193,0.07695153121277844,-0.12657400521480802
2023-04-07,0.005450219207375428,0.8126518867978153,1218977.8301967229,0.23643808870109773,0.07460727756832572,-0.12271805110523576
2023-04-10,0.001804849754109036,0.8141186013558785,1221177.9020338177,0.23518455274059816,0.07383038944651335,-0.12144018386033717
2023-04-11,-0.01136090800355073,0.8048694748218951,1207304.2122328426,0.23546112036395236,0.07183580885995437,-0.11815939074828863
2023-04-12,-0.00091988088217451,0.8041290907793606,1206193.6361690408,0.23486570717501254,0.06982083727409108,-0.11484505742707724
2023-04-13,0.009063800041357905,0.8114175560656236,1217126.3340984355,0.23502683381962525,0.07257186047162051,-0.11937008791136115
2023-04-14,0.008740436551257646,0.8185096997309916,1227764.5495964875,0.23376370751159156,0.07058795291220456,-0.11610685036671939
2023-04-17,0.0054232819654025915,0.8229487086240498,1234423.0629360746,0.2335302688530199,0.06847922826181169,-0.1126383069772787
2023-04-18,-0.005241343653994243,0.8186353516325404,1227953.0274488106,0.23354471233810856,0.06778691981003755,-0.11149956090940885
2023-04-19,-0.00979443294137732,0.8106172825775347,1215925.923866302,0.23375285672535415,0.06609722057678935,-0.10872025299714343
2023-04-20,-0.0020248676968973563,0.8089758898274968,1213463.8347412453,0.23368171400566706,0.06409329902224123,-0.10542409536001872
2023-04-21,-0.005106186866256962,0.8048451077637411,1207267.6616456115,0.23289867884829304,0.06220208009564289,-0.10231331704924417
2023-04-24,-0.01270207010914452,0.794621908777924,1191932.8631668861,0.2311471060825546,0.062330141089483745,-0.10252395863943431
2023-04-25,-0.0036237576003690293,0.7917423915965703,1187613.5873948555,0.22899754233499808,0.06505684079871993,-0.10700898054577897
2023-04-26,0.010584964005412666,0.8001229563131794,1200184.4344697692,0.22907360013119157,0.06797102451420763,-0.11180238619980183
2023-04-27,0.008110174046911084,0.8066120927478084,1209918.1391217127,0.22902329578569364,0.06738007990627444,-0.1108303688181155
2023-04-28,0.009539590216655928,0.8143068415764219,1221460.2623646327,0.22903011693031078,0.0653274110016845,-0.10745402892547025
2023-05-01,-0.0077958910290840625,0.8079585941752544,1211937.8912628817,0.2254472011931308,0.06335241299752524,-0.10420544629510696
2023-05-02,-0.008294298974259309,0.8012571440363426,1201885.716054514,0.22547288918860287,0.06278862843853042,-0.1032781032184251
2023-05-03,-0.001728780797432679,0.7998719460719269,1199807.9191078905,0.22509305409640032,0.06097203419907776,-0.10029007159496224
2023-05-04,0.01584707741817751,0.8125475787259571,1218821.3680889355,0.22439778450777545,0.062333646508911426,-0.10252972454129392
2023-05-05,0.0056466368450193835,0.8171357398223223,1225703.6097334835,0.22410932715518878,0.06176230759660303,-0.10158995565916495
2023-05-08,-0.0033530010291901525,0.8143958828457101,1221593.824268565,0.22411793062265756,0.06008414168463863,-0.09882961837224398
2023-05-09,0.006705109135244379,0.8198564961194842,1229784.7441792262,0.22419503833295584,0.05826663758225671,-0.0958400901574419
2023-05-10,0.0017470813215577862,0.8212888520902124,1231933.2781353185,0.222168097134817,0.056952486712060185,-0.0936785043322377
2023-05-11,0.003576645149382036,0.8242263108792823,1236339.4663189235,0.2216171489929033,0.05734528549409847,-0.09432460083353551
2023-05-12,0.006621014492114017,0.8296835252283957,1244525.2878425936,0.22130145901339626,0.05561463991700977,-0.09147794217909362
2023-05-15,0.0036598592009070923,0.832720050112044,1249080.075168066,0.21736472318890687,0.05394445206830136,-0.08873072763845533
2023-05-16,0.013096524643353428,0.8436257887693509,1265438.6831540263,0.21768647015942585,0.05270220547452756,-0.08668741382311837
2023-05-17,0.015883361141115812,0.8570254018403332,1285538.1027604998,0.21822056417759567,0.0510966834979239,-0.08404656517675155
2023-05-18,0.01180377219537891,0.8671415344493095,1300712.3016739644,0.21850750268329505,0.06674984319376764,-0.10979372167571073
2023-05-19,0.0017018379552024392,0.8686172688251679,1302925.903237752,0.21791215743152317,0.06479649143605785,-0.10658074395232975
2023-05-22,-0.007664465754680731,0.8619597815143331,1292939.6722714996,0.21772750894223303,0.06474815125496072,-0.10650123143012465
2023-05-23,-0.011564537531191908,0.8519916152706326,1277987.422905949,0.21802964971879665,0.07484875333657406,-0.12311524339845994
2023-05-24,0.05336578899027992,0.8974588200326529,1346188.2300489794,0.2243528448102615,0.07374793918769446,-0.12130456525307581
2023-05-25,0.018511803219233264,0.9140724011064626,1371108.601659694,0.22504706042918363,0.076797736540014,-0.1263210354895056
2023-05-26,0.00037533304759416867,0.9144154826864916,1371623.2240297375,0.2245826924417473,0.07445816745757355,-0.12247278679874993
2023-05-29,0.010874097513174124,0.9243589258127807,1386538.388719171,0.22204700173313993,0.07347897157224387,-0.12086215289526943
2023-05-30,-0.013171171427352248,0.9121840359404974,1368276.053910746,0.2179509791967985,0.07236270605408489,-0.11902605950908476
2023-05-31,0.012249765300567006,0.9233580762916925,1385037.114437539,0.218142097349481,0.07026299774904168,-0.11557234668799432
2023-06-01,0.010270518718530974,0.9328414426981532,1399262.1640472298,0.21779290989067537,0.07972512310777967,-0.131136157902984
2023-06-02,0.0008348541217901491,0.9336202292215664,1400430.3438323496,0.21353953243850116,0.07765428639008913,-0.12772993461706644
2023-06-05,0.0036371876678098704,0.9370159812057088,1405523.9718085632,0.21341534388733657,0.0758725942451867,-0.12479931183041273
2023-06-06,-0.011881845064670452,0.9258825024939024,1388823.7537408536,0.2138099460802063,0.07421354703938,-0.12207042201665787
2023-06-07,-0.003129653862254728,0.9229848107439782,1384477.2161159674,0.21312049841708838,0.07346205139944502,-0.1208343216876726
2023-06-08,0.006853382348999482,0.9293103785543257,1393965.5678314886,0.2130165090507713,0.07202468561203347,-0.11847006535899275
2023-06-09,0.01225986555807788,0.9407035988571283,1411055.3982856923,0.2132750249864071,0.07225810343965783,-0.11885400351935581
2023-06-12,0.013535257055514534,0.9534362638807071,1430154.3958210608,0.20998005062778952,0.07096281604072158,-0.11672344534327098
2023-06-13,0.00838534721679463,0.9614311580024304,1442146.7370036456,0.21008469749002384,0.06893306127993189,-0.11338479586316404
2023-06-14,-0.001775413551682808,0.9597242200955028,1439586.3301432543,0.20967426618484775,0.06706680803702694,-0.11031508244776189
2023-06-15,-2.5878442977582037e-05,0.9596993839269988,1439549.0758904982,0.20891329521603502,0.06581948105169702,-0.10826341213194753
2023-06-16,-0.004446190453326729,0.9554323776881191,1433148.5665321785,0.20788521155755732,0.06660789970986247,-0.10956024542138719
2023-06-19,-0.0014298962685861815,0.9540662084963765,1431099.3127445646,0.20787007310904815,0.06505771813058826,-0.10701042362828464
2023-06-20,-0.014489970150213465,0.9402418176139367,1410362.726420905,0.20847638749499064,0.06743432767609796,-0.11091959845906375
2023-06-21,-0.0019163822871237908,0.9384399548490483,1407659.9322735725,0.20818080810225084,0.06609383125907188,-0.10871467806560296
2023-06-22,-0.0050045025880514704,0.9337435296662753,1400615.2944994129,0.2074630433626797,0.0641574355526061,-0.10552959056460946
2023-06-23,-0.008595654305693862,0.9257173930750856,1388576.0896126283,0.20635659232854195,0.062216417819348016,-0.10233690050608278
2023-06-26,0.0052187325308964815,0.9305484645487433,1395822.696823115,0.20637070565090682,0.06080353680177216,-0.10001291803987224
2023-06-27,0.0046281204969019175,0.9348551549708819,1402282.7324563228,0.20584537777365622,0.06515191640068932,-0.10716536599451292
2023-06-28,0.00018467496532612293,0.935027799314211,1402541.6989713165,0.205724792560623,0.06346795882809715,-0.1043955022736023
2023-06-29,0.013253622017836753,0.9474203043424912,1421130.4565137369,0.2058821857368915,0.06573299985188194,-0.10812116321676858
2023-06-30,-0.0004355554809861082,0.9470076502361374,1420511.475354206,0.20586496590509992,0.06394565764023628,-0.10518124689733975
2023-07-03,-0.001083845645815059,0.9459812401178754,1418971.860176813,0.20559890967071628,0.06200319680247353,-0.1019861831431345
2023-07-04,-0.001037909424586373,0.9449993972732752,1417499.0959099128,0.20552816167473653,0.06071424444775218,-0.09986604518750344
2023-07-05,-0.012828010098285839,0.9328769354621796,1399315.4031932694,0.20540301044826978,0.07467684191184143,-0.12283247426797407
2023-07-06,-0.0005881033356583444,0.9323283074246755,1398492.4611370133,0.20381538227861204,0.07354822901308576,-0.1209760712480316
2023-07-07,-0.0011255624297500258,0.9312789137096459,1396918.370564469,0.20329852252825656,0.07131115403523199,-0.11729641035694642
2023-07-10,0.007766859789474577,0.938512026457323,1407768.0396859846,0.202845344481398,0.07177920047591647,-0.11806627824248804
2023-07-11,0.009446427364365595,0.9473776121458356,1421066.4182187533,0.2026545787567628,0.07191292847904772,-0.11828624123346344
2023-07-12,0.013479523209340517,0.960147810656765,1440221.7159851475,0.20274912972871484,0.07458232751240043,-0.1226770119152544
2023-07-13,-0.0005292864400045147,0.9596396174401844,1439459.4261602766,0.2012245514689718,0.07239404674339339,-0.11907761035556502
2023-07-14,0.0003936662056254676,0.9600173951271499,1440026.0926907249,0.20097439797595196,0.07058419703730323,-0.11610067250226556
2023-07-17,0.007159273431668127,0.9668904221580229,1450335.6332370343,0.20085275373108444,0.06868592669439744,-0.11297829564380255
2023-07-18,0.003813717456997347,0.9705778690400105,1455866.8035600157,0.2008541731152158,0.06993469267392628,-0.11503233289444419
2023-07-19,-0.010609328152009052,0.9602806899302874,1440421.034895431,0.20118376016616912,0.06854199341648694,-0.11274154646959245
2023-07-20,-0.007182435841424561,0.9533835354851042,1430075.3032276563,0.20049120306712054,0.06655844306268427,-0.10947889647589926
2023-07-21,0.003997163211191885,0.9571943650793013,1435791.547618952,0.2003763875763381,0.06488691014665429,-0.10672946949639858
2023-07-24,0.013798263531261554,0.970401985179304,1455602.977768956,0.20074983611845612,0.0655713340270663,-0.10785524659846647
2023-07-25,-0.0028642462355681604,0.9676225149462663,1451433.7724193993,0.20051211752539547,0.06533462460486014,-0.10746589424681709
2023-07-26,0.015318539377623149,0.9824450785441454,1473667.6178162182,0.19949703227379684,0.0733311852648598,-0.12061906605155497
2023-07-27,0.003552823994589855,0.9859355329925639,1478903.2994888457,0.1987896801798751,0.07110273219081559,-0.1169535869302222
2023-07-28,0.0035261256988963624,0.989412065612904,1484118.098419356,0.19871369281215023,0.06999697364464792,-0.11513477597502574
2023-07-31,-0.0022091343180692955,0.9872263214640467,1480839.48219607,0.1979720923370363,0.0680423601023657,-0.11191972280071434
2023-08-01,-0.02254664685964939,0.9649676782234461,1447451.5173351693,0.19923684896784627,0.07377694136359399,-0.12135226958729364
2023-08-02,-0.005677403314710563,0.9594891675285118,1439233.7512927677,0.1993222191928389,0.07470472963621072,-0.12287834549255032
2023-08-03,-0.003237927544115623,0.9563824111246906,1434573.616687036,0.19869875641012313,0.07279877373429086,-0.11974332701446788
2023-08-04,0.004300587703408255,0.9604954175617294,1440743.1263425942,0.19856624308266696,0.07135050374536535,-0.11736113487037877
2023-08-07,-0.008019109790476011,0.9527930993550527,1429189.649032579,0.19800320187948517,0.06952245774666954,-0.11435426677918985
2023-08-08,-0.014197349969786166,0.9392659622747118,1408898.9434120678,0.19745677099837886,0.06740487540436448,-0.11087115378308098
2023-08-09,-0.0025766365257754204,0.9368458152888972,1405268.7229333457,0.19743118007724067,0.06600438895246334,-0.108567558563175
2023-08-10,-0.012211465155258873,0.9254055552596467,1388108.33288947,0.1978074018812751,0.0674438701694278,-0.1109352944638275
2023-08-11,0.019438790296862088,0.9433943197878901,1415091.4796818353,0.19799305317190039,0.06544128040936817,-0.10764132743369755
2023-08-14,-0.0009677666780209446,0.9424813342009652,1413722.0013014479,0.19524664170363276,0.06344767378717953,-0.10436213635047607
2023-08-15,-0.006274881723081235,0.9365673753026424,1404851.0629539636,0.19407402373498062,0.0661507182335308,-0.10880824881186801
2023-08-16,-0.009204370498569352,0.9279468621834842,1391920.2932752264,0.19408413220304743,0.06717482245305356,-0.11049275035172633
2023-08-17,-0.006051564809810511,0.9223313316069206,1383496.997410381,0.19374467419350447,0.0684487458278072,-0.1125881678351481
2023-08-18,0.020805023912064038,0.9415204570158485,1412280.6855237728,0.19339262117479644,0.06740768998489301,-0.11087578335607168
2023-08-21,0.002881809574346685,0.9442337396833199,1416350.60952498,0.19339059385470558,0.06773815424621953,-0.11141934869489244
2023-08-22,0.012053380411377827,0.9556149481449808,1433422.4222174713,0.1936289030063548,0.06954816044174743,-0.11439654395041114
2023-08-23,-0.0005700632569960435,0.9550701871752072,1432605.2807628107,0.19363052834111863,0.06744509040130155,-0.11093730156665076
2023-08-24,-0.005829383624301269,0.9495027166660297,1424254.0749990446,0.19375876877406872,0.06566583060682231,-0.10801067964041265
2023-08-25,0.009372100334871363,0.9584015513948567,1437602.327092285,0.19375754811089266,0.06531083920082896,-0.10742677073872789
2023-08-28,0.014667474462234788,0.972458881674507,1458688.3225117605,0.1935748341158932,0.06683375358215231,-0.10993174198238416
2023-08-29,0.001169848290595837,0.9735965110349085,1460394.7665523628,0.19345956493067157,0.06533033426472235,-0.10745883726528058
2023-08-30,0.011222732154383463,0.9845229239046955,1476784.3858570433,0.19058723941652136,0.0656477728337621,-0.1079809772468999
2023-08-31,0.00046379556571698446,0.9849795412711493,1477469.311906724,0.19040246717868167,0.06364787740876454,-0.10469144200356902
2023-09-01,0.0009952374266321198,0.9859598297750893,1478939.744662634,0.19016549950071102,0.0619388514603129,-0.10188034447370416
2023-09-04,0.004773325501713276,0.9906661369742197,1485999.2054613295,0.18966218404494192,0.06022009909783521,-0.09905324841645131
2023-09-05,-0.006017638021272771,0.9847046667619762,1477057.0001429643,0.18980159004339925,0.059411006164182614,-0.09772240896999203
2023-09-06,-0.010175257487687247,0.9746850432283458,1462027.5648425187,0.1899700880273626,0.05893797755799421,-0.09694434615145123
2023-09-07,-0.005873707821350828,0.9689600280665818,1453440.0420998726,0.1900574094398095,0.05715280378428483,-0.0940079965950267
2023-09-08,-0.0018704132421520623,0.9671476723989699,1450721.508598455,0.18828308108364802,0.055620021794243406,-0.09148679457938118
2023-09-11,-0.0033993583828831595,0.9638599908513146,1445789.9862769719,0.18818658880856337,0.05394199392612673,-0.08872668435438383
2023-09-12,-0.002892995650934184,0.9610715480896723,1441607.3221345085,0.18821385372626337,0.05357681078088861,-0.08812601153343735
2023-09-13,0.010033025058779753,0.9707140030149362,1456071.0045224042,0.18835034168451478,0.061709651721233855,-0.10150334445158365
2023-09-14,-0.01173707164266829,0.9593206632170086,1438980.9948255129,0.1887207336430478,0.059857310787620514,-0.09845651474857907
2023-09-15,-0.004095118978385404,0.9553921309627114,1433088.196444067,0.18674555543239102,0.06714665794090079,-0.11044642385176051
2023-09-18,-0.008900617224846105,0.9468885513053822,1420332.8269580733,0.18703201559004196,0.06557542257907642,-0.1078619716680693
2023-09-19,-0.006523482185054585,0.9407115407097094,1411067.3110645642,0.1871022676131406,0.0642841272393875,-0.10573797984511646
2023-09-20,-0.015605142284922918,0.9260316032678654,1389047.404901798,0.18587566974417913,0.07236023561160025,-0.11902199599280373
2023-09-21,0.0009059264620465382,0.9268705198019571,1390305.7797029356,0.1857975006780941,0.07054877989138617,-0.11604241648134761
2023-09-22,0.005931869551626625,0.9323685948166707,1398552.892225006,0.185845853657453,0.06859553245142702,-0.11282961034539714
2023-09-25,-0.008983031472774152,0.9239930983852064,1385989.6475778096,0.18285458803004617,0.06882415043276036,-0.11320565346117958
2023-09-26,0.010790465281008398,0.9339634138332233,1400945.120749835,0.18261783230492004,0.06703258076725052,-0.1102587835989295
2023-09-27,0.0032528170342813285,0.9370014259351357,1405502.1389027035,0.1812591501060916,0.0657081550403786,-0.10808029713845638
2023-09-28,0.008661036227185873,0.9451168292300848,1417675.243845127,0.1813975380622212,0.06860093639275139,-0.11283849903788434
2023-09-29,0.00845866110399623,0.9531112521922256,1429666.8782883384,0.18149817948935318,0.06846810118768379,-0.11262000456904206
2023-10-02,-0.01065541784993288,0.9429554535426447,1414433.180313967,0.18158100851879305,0.06968961390760009,-0.11462921419676375
2023-10-03,-0.004643044915149389,0.9385772690188611,1407865.9035282915,0.18088103812730183,0.06957808845545081,-0.1144457711522986
2023-10-04,0.0005875150208586649,0.9391286972626463,1408693.0458939695,0.1805401620652375,0.06834367103119815,-0.11241533517484452
2023-10-05,0.012040710692052339,0.9504364742089898,1425654.7113134847,0.1808512655537543,0.06635688606227398,-0.10914736471273694
2023-10-06,9.509124797693592e-05,0.9505268523994451,1425790.2785991677,0.1808487098473244,0.06666263587036564,-0.10965027839351621
2023-10-09,0.010815578299787321,0.9608073499976217,1441211.0249964327,0.18109155037558267,0.06905984077179232,-0.11359332957017375
2023-10-10,0.007226364953032066,0.9677504945582601,1451625.7418373902,0.1811114335156332,0.0692633884617978,-0.11392813572633685
2023-10-11,0.005023947465702146,0.9726124222028281,1458918.633304242,0.1800410248282832,0.06772221535538453,-0.1113931315524929
2023-10-12,-0.0154127943898068,0.9576217469184439,1436432.6203776659,0.18038290863924575,0.0663395496966924,-0.10911884892893191
2023-10-13,0.001575701369701039,0.9591306728167188,1438696.0092250782,0.18034809302643645,0.06582266811474417,-0.10826865438415996
2023-10-16,-0.011980088955773006,0.9476402020361642,1421460.3030542464,0.18049474429899628,0.0662157540535993,-0.10891522321638943
2023-10-17,-0.013990331147271167,0.9343824018012112,1401573.602701817,0.1811336480745992,0.06581844968074609,-0.10826171567769816
2023-10-18,-0.008564508898819304,0.9263798754060846,1389569.8131091269,0.18139089419575305,0.06627736095393255,-0.10901655754984783
2023-10-19,-0.018128257288711556,0.9095862226776384,1364379.3340164577,0.18169061350789378,0.07070339094776132,-0.11629672903819308
2023-10-20,-0.0007968152617721463,0.9088614504935113,1363292.175740267,0.18150894779851226,0.07345612157012393,-0.1208245679864066
2023-10-23,0.01211301310312276,0.9198705011522624,1379805.7517283936,0.1817716832739481,0.07630481952186678,-0.12551025914442007
2023-10-24,-0.016614063584332588,0.9045877141567669,1356881.5712351503,0.18264282980970462,0.07598808184263486,-0.12498927202394325
2023-10-25,-0.020437672487147993,0.886100046718933,1329150.0700783995,0.18371082742218106,0.07423954828362837,-0.12211319025756505
2023-10-26,-0.0018994055038389144,0.8844169834132432,1326625.4751198648,0.1829118243054434,0.07304632457697711,-0.12015051191591525
2023-10-27,0.0037455897603484735,0.887729646610194,1331594.469915291,0.17585997491447383,0.070936166249805,-0.11667961033802436
2023-10-30,0.0059077660799987265,0.892974145704647,1339461.2185569704,0.17566996083395167,0.0727882753356119,-0.1197260586853236
