Date,FR0010983924,LU0154236417,LU1883854199,LU1893597309,LU1919842267,LU1103207525,LU0072462186,LU1161527038,LU1160351208,LU1191877379,LU1279613365,LU1244893696,LU1882449801,FR0011288513,EURUSD
2020-01-02,,35.70278,300.29,138.06,127.2,560.42,68.08,219.64,110.13,11.93,14.04,171.92,18.28,126.99,1.1172
2020-01-03,,35.56212,299.54,137.01,126.83,560.96,67.9,219.86,110.33,11.93,14.01,171.42,18.35,127.01,1.1161
2020-01-06,171.86,35.30147,300.01,135.97,126.21,560.09,67.34,219.74,110.14,11.89,13.85,171.38,18.31,126.92,1.1197
2020-01-07,175.1,35.53801,300.27,136.42,127.05,559.98,67.68,219.78,110.97,11.93,13.94,172.41,18.4,126.93,1.1153
2020-01-08,172.92,35.68088,302.56,136.92,127.75,560.55,67.91,219.67,110.92,11.89,13.91,173.35,18.45,126.85,1.1105
2020-01-09,175.07,36.0018,305.7,138.05,129.03,561.27,68.06,219.82,111.24,11.93,14.21,174.97,18.5,126.88,1.1106
2020-01-10,175.65,35.99173,305.01,138.16,128.88,561.72,68.28,220.07,113.19,11.94,14.27,174.57,18.5,126.92,1.1121
2020-01-13,175.65,35.85278,306.43,137.73,129.71,561.74,67.99,220.03,111.64,11.95,14.4,174.89,18.46,126.9,1.1134
2020-01-14,175.31,36.05247,305.83,138.19,130.12,562.92,68.17,220.03,111.54,11.96,14.37,174.19,18.49,126.92,1.1128
2020-01-15,174.45,36.10862,306.35,138.93,129.7,562.96,68.17,220.18,111.71,11.96,14.37,172.91,18.47,126.92,1.115
2020-01-16,173.76,36.27301,309.46,138.98,130.92,564.01,68.42,220.14,111.54,11.96,14.4,173.91,18.54,127.0,1.1137
2020-01-17,174.56,36.57921,312.08,140.52,131.98,565.79,69.19,220.31,111.48,11.98,14.46,174.49,18.6,127.07,1.1092
2020-01-20,175.55,36.64742,312.45,140.94,132.19,566.31,69.34,220.38,111.4,12.0,14.4,174.49,18.63,127.09,1.1095
2020-01-21,175.26,36.46772,311.85,140.36,131.52,566.1,69.15,220.51,111.82,11.99,14.14,173.08,18.6,127.09,1.1082
2020-01-22,176.83,36.60473,312.96,141.76,132.02,566.26,69.37,220.6,111.48,11.97,14.24,173.73,18.65,127.09,1.1093
2020-01-23,177.5,36.41299,314.23,140.64,132.48,567.12,68.99,220.71,111.65,12.01,14.06,173.5,18.68,127.03,1.1055
2020-01-24,177.54,36.61921,312.47,142.6,131.41,569.85,69.69,220.83,111.85,12.0,14.09,172.81,18.66,127.03,1.1025
2020-01-27,175.54,35.77848,308.53,138.64,129.24,566.02,68.05,220.99,111.83,11.98,13.69,170.55,18.67,126.81,1.1019
2020-01-28,174.24,35.90699,312.54,138.94,130.78,568.05,68.3,220.93,111.52,11.96,13.68,171.72,18.74,126.82,1.1022
2020-01-29,173.8,36.13812,313.0,140.1,130.4,568.93,68.75,221.25,111.37,11.98,13.81,172.06,18.78,126.89,1.101
2020-01-30,170.19,35.78547,313.24,139.26,129.3,567.47,68.51,221.29,111.58,11.97,13.47,170.91,18.67,126.82,1.1032
2020-01-31,172.08,35.58603,306.08,137.78,126.8,565.93,68.26,221.59,111.69,11.96,13.33,168.72,18.57,126.83,1.1093
2020-02-03,171.02,35.63613,310.0,138.02,128.08,567.32,68.19,221.39,111.78,11.96,13.29,170.02,18.65,126.83,1.106
2020-02-04,171.74,36.0877,314.76,139.97,130.58,569.47,68.94,221.44,112.24,11.97,13.68,172.76,18.67,126.94,1.1044
2020-02-05,173.47,36.64212,318.52,141.66,131.54,572.16,69.91,221.6,112.7,11.99,13.76,175.13,18.75,127.07,1.0999
2020-02-06,176.51,37.04784,320.42,141.9,132.42,573.74,70.23,221.91,113.18,12.03,14.02,176.25,18.88,127.17,1.0983
2020-02-07,176.37,36.86375,319.28,141.13,131.25,573.46,69.93,221.96,113.92,12.04,13.89,175.54,18.83,127.17,1.0946
2020-02-10,176.04,36.95692,323.41,141.5,132.33,574.49,70.08,221.86,113.77,12.03,13.8,177.0,18.89,127.17,1.0911
2020-02-11,176.04,37.23677,324.0,143.05,133.2,576.5,70.71,222.12,114.14,12.04,13.93,177.05,18.94,127.24,1.0916
2020-02-12,176.04,37.61375,325.75,143.36,134.54,577.14,70.89,222.45,114.08,12.06,14.08,178.1,19.01,127.3,1.0874
2020-02-13,177.24,37.55765,327.2,144.12,135.07,576.99,70.79,222.41,113.35,12.07,14.04,178.58,19.09,127.3,1.0841
2020-02-14,175.89,37.60952,328.8,144.52,134.56,577.85,71.28,222.51,113.81,12.08,14.07,178.62,19.14,127.4,1.0831
2020-02-17,173.63,37.62001,329.25,145.13,134.44,577.57,71.62,222.59,113.31,12.09,14.13,178.62,19.2,127.43,1.0836
2020-02-18,170.26,37.68974,328.22,144.84,133.49,576.98,71.63,222.48,113.66,12.09,13.94,178.02,19.19,127.42,1.0792
2020-02-19,170.83,37.73165,330.03,146.02,134.78,580.12,71.85,222.57,113.4,12.09,14.03,179.26,19.3,127.49,1.0805
2020-02-20,168.78,37.81154,328.19,145.9,133.86,578.37,71.68,222.83,115.48,12.09,13.96,178.1,19.29,127.54,1.0785
2020-02-21,168.28,37.19838,322.87,144.17,131.71,578.29,71.31,222.99,116.26,12.09,13.8,175.16,19.25,127.5,1.0847
2020-02-24,168.28,36.09604,312.54,138.93,127.69,572.02,68.41,222.64,116.17,12.04,13.43,169.45,19.16,127.13,1.0854
2020-02-25,164.42,35.75301,303.2,138.44,124.48,569.14,67.86,222.52,116.55,12.0,13.58,165.87,19.11,126.98,1.0882
2020-02-26,162.42,34.92049,303.46,136.18,124.39,570.1,66.92,221.96,116.25,11.96,13.45,164.83,19.03,126.8,1.0881
2020-02-27,157.41,33.44262,287.57,131.13,118.96,565.76,64.59,221.56,115.77,11.92,13.37,158.41,18.7,126.41,1.1001
2020-02-28,154.59,31.70621,284.82,126.18,117.78,560.94,61.78,221.81,115.35,11.83,12.82,156.48,18.42,125.68,1.1026
2020-03-02,155.92,32.03936,293.95,127.96,119.87,562.04,61.9,222.11,114.61,11.76,13.14,156.99,18.28,125.61,1.1134
2020-03-03,153.36,33.09436,285.65,131.48,117.34,565.14,63.44,222.86,115.14,11.75,13.23,153.66,18.36,126.1,1.1173
2020-03-04,153.6,33.04567,297.78,131.42,121.28,567.77,63.93,223.4,115.9,11.84,13.35,157.51,18.6,126.22,1.1136
2020-03-05,154.85,32.7002,286.34,130.38,118.24,565.46,63.14,223.51,116.06,11.83,13.51,153.0,18.45,125.99,1.1237
2020-03-06,150.88,31.29589,279.63,125.37,115.08,558.86,60.52,224.84,115.52,11.69,13.2,148.13,18.12,125.08,1.1284
2020-03-09,144.88,29.18957,259.31,118.76,106.77,548.62,56.69,224.87,115.33,11.4,12.61,135.45,17.01,122.95,1.145
2020-03-10,146.46,29.6748,272.43,118.54,110.77,546.18,56.2,221.57,113.12,11.33,12.78,139.09,16.95,123.05,1.1281
2020-03-11,142.31,29.71201,262.77,117.8,106.82,543.83,55.33,221.63,113.43,11.22,12.58,135.35,16.61,122.48,1.127
2020-03-12,138.0,27.73109,242.5,108.07,99.37,530.21,49.65,218.44,110.86,11.01,11.63,123.32,16.13,119.68,1.1185
2020-03-13,130.1,27.57874,263.86,109.83,104.27,532.77,49.6,213.95,108.45,10.78,11.84,130.34,16.06,119.1,1.1107
2020-03-16,127.96,27.00063,231.58,104.54,94.37,525.06,45.5,213.04,109.76,10.47,10.99,118.72,15.36,115.95,1.1183
2020-03-17,133.28,26.81107,247.27,106.94,99.71,525.15,45.7,208.99,106.61,9.96,11.02,125.28,15.2,114.05,1.0997
2020-03-18,133.97,26.75147,237.22,103.96,95.9,518.25,44.41,203.97,107.32,9.86,10.38,122.36,14.64,111.2,1.0915
2020-03-19,135.31,26.97492,242.82,103.92,97.64,518.0,44.31,202.85,105.74,9.41,10.05,123.47,14.42,110.39,1.0692
2020-03-20,135.31,27.75851,232.05,109.3,95.82,519.34,47.24,205.83,106.99,9.62,10.6,123.31,14.67,110.59,1.0688
2020-03-23,133.43,25.4581,225.62,102.88,93.44,513.63,44.81,205.23,102.88,9.55,9.88,119.94,14.18,109.87,1.0726
2020-03-24,136.87,26.89412,244.47,108.48,100.11,519.48,47.52,203.03,103.09,9.55,10.41,129.97,14.34,110.36,1.0788
2020-03-25,144.23,27.42841,245.48,112.17,101.13,524.01,49.32,204.0,101.28,9.78,10.91,131.02,14.69,111.67,1.0882
2020-03-26,143.02,28.09325,255.24,115.25,104.93,526.08,50.72,206.1,99.35,9.94,11.2,133.72,15.79,112.8,1.1032
2020-03-27,151.0,27.41034,245.11,113.42,102.15,521.53,49.76,207.83,102.67,10.08,10.87,130.23,15.8,113.27,1.1141
2020-03-30,150.36,27.81307,254.1,115.21,104.67,521.87,50.28,207.21,100.79,10.02,10.79,131.35,15.11,113.14,1.1048
2020-03-31,149.82,28.45684,251.62,117.52,104.32,523.89,51.07,207.49,101.02,10.35,11.0,131.74,14.86,113.81,1.1031
2020-04-01,145.19,27.66133,242.53,114.18,100.82,520.45,50.12,207.25,100.54,10.1,10.77,126.69,14.82,113.66,1.0964
2020-04-02,142.57,27.67939,249.88,112.7,102.1,520.9,49.73,207.34,100.8,10.11,10.94,130.02,15.39,113.77,1.0858
2020-04-03,141.3,28.22842,248.43,114.23,101.13,520.55,49.87,207.04,100.95,10.28,10.86,128.32,15.5,113.79,1.0801
2020-04-06,146.26,29.10572,266.73,117.41,107.53,523.57,51.68,207.36,100.1,10.16,11.16,136.04,15.51,113.99,1.0793
2020-04-07,148.71,30.39648,262.69,120.98,107.12,525.88,53.4,207.79,99.58,10.43,11.47,136.41,15.5,114.57,1.0892
2020-04-08,151.92,29.75884,270.69,119.01,110.15,527.54,52.09,208.02,99.39,10.33,11.39,139.65,15.5,115.01,1.0858
2020-04-09,151.42,30.95282,271.93,121.7,110.32,532.08,54.04,210.0,97.1,10.45,11.62,140.73,15.65,116.32,1.093
2020-04-10,151.42,30.95282,271.93,121.7,110.32,532.08,54.04,210.0,97.1,10.45,11.62,140.73,15.65,116.32,1.0937
2020-04-13,151.42,30.95282,271.93,121.7,110.32,532.08,54.04,210.0,97.1,10.45,11.62,140.73,15.65,116.32,1.0914
2020-04-14,156.08,31.08983,279.73,123.19,112.71,536.11,54.03,211.08,96.48,10.74,11.72,141.78,15.9,117.72,1.098
2020-04-15,157.07,30.49373,276.59,120.59,111.15,532.44,51.91,210.92,99.58,10.76,11.61,139.02,15.94,117.81,1.091
2020-04-16,158.94,30.69965,280.91,121.24,112.54,534.68,51.61,210.43,99.05,10.71,11.58,139.9,16.01,117.62,1.084
2020-04-17,159.92,31.57265,285.87,125.01,114.98,538.77,53.25,210.58,99.02,10.7,11.85,143.25,16.01,117.75,1.0875
2020-04-20,159.81,31.27875,282.59,125.2,114.08,538.93,53.01,210.11,99.81,10.68,11.83,142.6,15.97,117.63,1.0862
2020-04-21,157.94,30.782,273.96,123.87,110.3,536.29,52.25,209.19,99.8,10.62,11.56,138.29,15.46,117.55,1.0858
2020-04-22,157.36,30.88942,281.28,124.06,112.94,539.92,52.46,208.88,97.46,10.59,11.68,141.45,15.44,117.29,1.0823
2020-04-23,159.27,31.24653,280.31,124.95,113.18,543.38,53.16,209.29,99.28,10.64,11.71,142.33,15.53,117.58,1.0777
2020-04-24,159.14,31.19207,285.97,124.18,114.28,543.82,52.88,209.58,100.32,10.64,11.55,142.67,15.39,117.7,1.0823
2020-04-27,160.48,31.86397,288.31,125.37,116.15,546.88,53.58,210.0,98.71,10.67,11.73,146.0,15.78,117.96,1.0829
2020-04-28,162.31,32.43168,284.81,127.39,116.01,546.47,55.13,210.26,100.85,10.7,11.83,146.57,15.82,118.34,1.082
2020-04-29,162.31,32.7618,292.01,128.29,118.97,546.82,56.01,210.56,100.1,10.7,11.93,150.7,15.89,118.2,1.0873
2020-04-30,161.17,32.38548,287.44,127.61,116.4,544.78,55.11,210.98,99.0,10.73,12.09,147.61,15.87,118.23,1.0955
2020-05-01,161.17,32.38548,287.44,127.61,116.4,544.78,55.11,210.98,99.0,10.73,12.09,147.61,15.87,118.23,1.0981
2020-05-04,161.17,31.27523,283.33,123.47,113.9,540.74,53.02,210.17,97.49,10.66,11.61,142.91,15.88,117.68,1.0907
2020-05-05,161.17,32.26015,289.48,125.19,116.08,543.12,53.87,210.24,97.15,10.65,11.69,145.41,16.11,117.89,1.084
2020-05-06,161.17,32.09957,289.68,126.0,116.65,543.29,53.87,209.75,94.33,10.66,11.84,145.95,16.18,117.34,1.0795
2020-05-07,162.75,32.38694,294.48,127.32,118.14,546.54,54.25,209.89,95.97,10.73,11.79,148.49,16.31,117.75,1.0834
2020-05-08,162.75,32.42371,294.66,128.57,119.12,546.54,54.67,209.89,95.97,10.67,11.93,148.49,16.45,117.75,1.0839
2020-05-11,164.32,32.42968,296.89,128.66,119.54,548.37,54.01,210.08,96.05,10.69,12.06,150.04,16.15,117.83,1.0807
2020-05-12,164.98,32.51313,290.07,129.02,117.59,548.19,54.23,210.27,95.42,10.71,11.95,147.99,16.42,118.11,1.0848
2020-05-13,165.55,31.72242,287.77,127.69,116.03,546.02,53.43,210.14,93.59,10.7,11.99,145.21,16.66,117.7,1.0818
2020-05-14,162.09,30.84771,290.28,124.21,116.62,541.65,51.43,209.64,91.36,10.72,11.76,145.64,16.12,117.35,1.0805
2020-05-15,163.67,31.64616,293.5,126.85,116.79,540.44,52.71,209.4,93.51,10.63,11.79,145.63,16.46,117.24,1.082
2020-05-18,163.59,32.32194,299.62,129.02,119.4,544.56,54.28,209.9,92.96,10.65,11.81,148.62,16.56,117.37,1.0913
2020-05-19,163.59,32.46409,295.36,129.57,118.64,543.74,54.63,210.58,93.0,10.78,12.04,146.6,16.53,117.62,1.0923
2020-05-20,165.51,32.70773,297.93,130.7,120.39,546.67,54.74,211.5,93.4,10.77,12.1,148.79,16.63,117.93,1.098
2020-05-21,165.51,32.70773,297.93,130.7,120.39,546.67,54.74,211.5,93.4,10.77,12.1,148.79,16.63,117.93,1.095
2020-05-22,166.6,32.6047,298.29,131.11,120.1,547.23,54.9,211.96,91.35,10.83,11.59,149.12,16.84,118.18,1.0901
2020-05-25,169.59,32.69072,298.14,132.84,120.55,549.17,55.67,211.99,91.49,10.85,11.62,149.12,16.83,118.23,1.0898
2020-05-26,170.22,33.16327,296.85,132.85,121.17,550.17,56.66,212.45,92.58,10.9,11.88,151.17,16.83,118.62,1.0982
2020-05-27,169.85,33.12984,299.01,131.32,121.87,548.23,56.84,213.22,92.92,11.01,11.83,154.02,17.1,119.22,1.1006
2020-05-28,169.43,33.21603,298.37,133.99,121.93,551.84,57.86,213.65,92.69,11.08,11.84,152.91,16.74,119.48,1.1077
2020-05-29,169.55,32.88881,298.4,133.88,122.38,552.3,57.49,213.98,93.65,11.11,11.85,152.42,16.63,119.51,1.1101
2020-06-01,169.55,32.88881,298.4,133.88,122.38,552.3,57.49,213.98,93.65,11.11,11.85,152.42,16.63,119.51,1.1136
2020-06-02,170.5,33.22892,299.77,134.52,123.34,557.31,59.22,214.61,91.97,11.2,12.33,156.04,16.75,119.96,1.117
2020-06-03,170.13,33.51428,301.23,135.84,124.01,561.96,60.52,215.39,95.29,11.27,12.58,159.11,16.9,120.3,1.1233
2020-06-04,168.39,33.40101,295.78,136.12,122.43,561.93,60.85,215.88,93.82,11.32,12.66,157.72,16.52,120.6,1.1338
2020-06-05,166.89,34.15995,303.82,136.33,124.08,564.52,62.06,217.2,95.98,11.47,12.83,162.07,16.98,121.33,1.1292
2020-06-08,169.49,34.45222,304.84,134.51,124.76,562.23,62.21,218.04,94.22,11.51,12.91,164.2,17.39,121.64,1.1294
2020-06-09,170.12,34.15322,302.36,134.66,124.37,561.83,60.85,217.54,94.37,11.48,12.93,160.55,17.03,121.3,1.134
2020-06-10,171.68,34.15558,303.49,135.78,125.2,561.15,60.63,217.42,94.15,11.44,13.0,159.57,17.05,121.02,1.1374
2020-06-11,169.31,33.16318,286.64,132.98,119.9,554.18,58.41,216.54,94.47,11.34,12.75,150.23,16.85,120.49,1.1299
2020-06-12,168.4,33.17017,293.28,132.61,121.37,554.62,58.71,216.44,94.58,11.32,12.65,153.61,17.27,120.47,1.1256
2020-06-15,163.48,32.12229,294.27,130.43,121.75,555.49,57.36,216.26,94.37,11.3,12.33,153.28,16.93,120.14,1.1323
2020-06-16,170.02,33.75044,302.15,134.81,124.4,561.17,60.26,217.89,95.7,11.39,12.72,157.17,17.36,121.05,1.1264
2020-06-17,170.56,33.67465,302.7,136.19,125.27,563.83,60.17,217.93,96.24,11.42,12.75,157.18,17.2,121.09,1.1244
2020-06-18,171.29,33.45542,303.22,135.08,125.12,561.92,59.55,217.92,95.5,11.4,12.77,157.46,17.37,120.98,1.1205
2020-06-19,171.82,33.83365,303.09,136.69,125.69,561.75,59.96,218.09,95.74,11.38,12.87,157.17,17.48,121.02,1.1178
2020-06-22,171.15,33.15869,303.81,135.47,125.79,561.38,59.63,218.1,96.06,11.37,12.81,157.23,17.39,120.89,1.1261
2020-06-23,171.52,33.15869,303.81,135.47,125.79,561.38,59.63,218.1,96.06,11.37,12.81,157.23,17.39,120.93,1.1308
2020-06-24,171.56,33.08211,296.83,135.02,123.8,558.26,59.33,218.14,97.2,11.37,13.02,154.16,17.34,120.86,1.1251
2020-06-25,171.18,32.78703,301.99,133.94,125.01,560.62,59.02,217.82,96.91,11.33,12.95,156.65,17.19,120.76,1.1218
2020-06-26,172.69,32.99199,296.0,136.85,123.58,559.01,59.67,217.96,96.6,11.33,12.9,154.27,17.21,120.77,1.1219
2020-06-29,169.39,32.53763,297.49,134.28,123.58,559.98,59.15,217.78,96.7,11.32,12.77,154.97,17.11,120.7,1.1242
2020-06-30,169.86,32.82932,303.17,135.06,125.42,561.28,59.12,217.72,95.99,11.33,12.83,156.91,17.34,120.7,1.1234
2020-07-01,168.17,33.30078,304.77,135.91,125.72,562.73,59.69,217.87,95.61,11.35,12.86,158.02,17.14,120.73,1.1251
2020-07-02,167.32,33.96562,307.17,137.95,127.1,566.82,61.14,218.63,95.19,11.37,13.15,160.26,17.27,120.87,1.1239
2020-07-03,169.81,33.54385,307.17,137.79,127.27,566.14,60.51,218.58,95.62,11.39,13.32,160.26,17.26,120.91,1.1248
2020-07-06,170.84,33.89935,309.49,138.63,128.4,570.16,61.27,219.0,96.6,11.41,13.65,162.05,17.28,121.03,1.1309
2020-07-07,171.64,33.77325,307.64,138.77,128.14,568.27,61.1,219.2,97.34,11.48,13.59,160.88,17.53,121.05,1.1274
2020-07-08,170.16,33.65385,309.26,139.34,128.72,566.34,60.94,219.07,96.88,11.42,13.74,161.64,17.25,121.01,1.133
2020-07-09,171.46,33.74369,310.66,140.3,130.02,565.0,60.97,219.11,96.61,11.41,13.93,161.82,17.28,121.07,1.1285
2020-07-10,169.97,33.49558,311.51,139.39,129.36,566.69,60.53,218.88,94.56,11.4,13.72,162.85,17.2,121.01,1.13
2020-07-13,171.77,33.99015,305.69,140.48,127.83,568.63,61.18,218.71,96.47,11.4,13.84,160.54,17.16,121.03,1.1344
2020-07-14,171.77,33.44734,308.47,138.1,128.17,568.63,60.92,218.71,96.47,11.41,13.63,160.54,17.07,121.03,1.14
2020-07-15,172.69,34.3824,310.73,140.14,128.96,570.12,62.15,219.33,94.47,11.49,13.7,162.71,17.09,121.14,1.1412
2020-07-16,170.47,34.14848,308.51,140.18,127.65,570.92,62.38,219.8,97.15,11.46,13.42,161.27,17.1,121.2,1.1384
2020-07-17,171.98,34.24574,310.55,140.06,128.84,571.98,61.96,219.97,95.14,11.47,13.55,161.83,17.14,121.29,1.1428
2020-07-20,171.89,34.12012,315.03,141.92,130.86,574.56,62.45,220.74,97.54,11.5,13.59,164.02,16.98,121.27,1.1448
2020-07-21,173.2,34.54324,312.89,143.56,130.79,575.16,63.49,221.57,98.13,11.54,13.94,165.12,17.23,121.77,1.1527
2020-07-22,170.01,34.18848,312.18,142.61,130.07,575.01,62.61,222.05,97.09,11.56,13.77,162.8,16.92,121.87,1.157
2020-07-23,170.01,34.2599,307.03,142.82,128.8,576.06,62.38,222.39,99.66,11.59,13.81,162.04,17.16,122.06,1.1596
2020-07-24,170.01,33.70864,305.06,139.25,126.7,571.17,61.26,222.01,99.72,11.58,13.5,160.38,17.08,121.86,1.1656
2020-07-27,171.04,33.59728,304.23,139.91,127.49,571.95,60.95,222.25,99.92,11.58,13.6,159.16,16.9,122.08,1.1752
2020-07-28,171.56,33.5066,301.77,139.45,126.91,571.42,60.99,222.3,99.9,11.59,13.81,158.85,17.18,121.98,1.1716
2020-07-29,168.85,33.55699,304.78,139.5,127.42,572.84,61.21,222.39,99.37,11.58,13.83,159.16,16.74,121.94,1.1792
2020-07-30,168.52,33.20061,305.55,137.32,127.7,568.87,59.6,222.62,98.95,11.57,13.78,157.42,16.72,121.83,1.1847
2020-07-31,162.64,33.6443,306.9,138.8,127.82,567.45,60.07,222.56,98.31,11.55,13.75,157.04,16.91,121.87,1.1778
2020-08-03,165.54,34.08801,311.87,139.8,129.78,571.11,60.31,222.59,98.43,11.55,13.68,159.64,17.06,121.86,1.1762
2020-08-04,167.8,34.08898,311.86,139.42,129.94,569.82,60.46,223.27,100.26,11.57,13.89,160.36,16.91,121.91,1.1803
2020-08-05,166.56,34.12785,311.17,139.57,129.31,571.98,61.06,223.47,101.26,11.6,14.05,159.64,17.0,122.0,1.1863
2020-08-06,166.85,34.133,314.04,139.75,129.75,571.54,60.7,223.88,101.61,11.63,14.07,159.49,17.1,122.11,1.1877
2020-08-07,165.29,34.58238,314.34,140.16,128.97,573.27,61.03,224.02,101.4,11.64,13.93,160.68,17.17,122.16,1.1787
2020-08-10,165.29,34.83366,313.41,139.34,128.04,572.26,61.57,224.27,101.76,11.66,13.87,161.45,17.23,122.25,1.1738
2020-08-11,167.02,35.08623,311.36,140.2,127.15,574.7,62.67,224.35,102.13,11.68,14.01,161.56,17.27,122.39,1.174
2020-08-12,166.6,34.98982,315.06,141.28,128.3,578.45,63.14,224.15,102.07,11.71,14.07,162.32,17.21,122.5,1.1784
2020-08-13,168.65,34.97504,314.3,142.28,128.57,580.44,62.88,223.96,102.26,11.72,14.07,161.9,17.14,122.56,1.1814
2020-08-14,169.61,34.75728,313.6,141.05,128.42,577.24,62.01,223.66,101.92,11.72,14.06,161.5,17.1,122.49,1.1842
2020-08-17,167.74,34.81631,314.95,141.4,128.92,579.78,62.04,223.8,101.87,11.71,14.12,160.9,17.03,122.52,1.187
2020-08-18,169.01,34.69336,315.75,141.11,128.5,579.43,62.0,223.88,101.58,11.7,14.16,160.62,16.93,122.46,1.1931
2020-08-19,169.18,34.88803,314.8,141.34,128.44,579.74,62.09,224.01,101.7,11.7,14.1,160.86,16.97,122.48,1.1838
2020-08-20,167.4,34.71402,318.34,140.86,128.72,578.62,61.52,224.11,101.44,11.71,13.86,160.95,17.03,122.55,1.186
2020-08-21,169.17,35.14822,320.38,141.31,129.53,578.49,61.49,224.27,101.44,11.71,13.98,161.43,17.14,122.59,1.1797
2020-08-24,169.51,35.44915,322.14,143.26,130.07,581.0,62.28,224.55,101.06,11.73,14.21,164.02,17.12,122.66,1.1788
2020-08-25,169.17,35.58246,323.97,143.5,130.39,581.83,62.62,224.52,101.25,11.74,14.27,164.49,17.09,122.71,1.1835
2020-08-26,169.61,35.59838,330.16,143.84,131.58,583.98,62.56,224.09,100.94,11.75,14.36,165.43,17.27,122.73,1.183
2020-08-27,168.95,36.09392,331.65,144.66,130.69,581.62,62.68,223.82,100.47,11.75,14.33,165.87,17.09,122.75,1.1822
2020-08-28,166.72,35.71368,331.2,142.9,129.77,581.27,62.44,223.72,100.39,11.76,14.38,166.34,16.96,122.77,1.1903
2020-08-31,166.54,35.54086,328.7,142.93,128.86,580.62,61.94,223.89,100.13,11.76,14.16,163.92,16.89,122.77,1.1936
2020-09-01,167.0,35.5874,332.06,142.1,129.71,582.27,61.12,224.31,100.95,11.77,14.3,164.89,16.98,122.86,1.1912
2020-09-02,170.19,36.14956,340.05,145.22,133.18,587.0,62.32,224.93,101.67,11.8,14.32,168.26,17.23,123.01,1.1855
2020-09-03,170.63,36.38976,327.29,144.9,128.26,580.1,62.72,225.05,102.17,11.81,14.3,164.12,17.23,123.04,1.1852
2020-09-04,168.93,35.25982,323.48,141.23,126.27,576.27,61.87,224.82,102.14,11.81,14.03,162.9,17.22,123.04,1.1838
2020-09-07,167.08,35.25728,323.48,141.46,125.72,580.82,62.15,224.93,102.89,11.81,13.97,162.9,17.19,123.07,1.1817
2020-09-08,169.59,34.74059,314.5,139.69,123.11,577.36,61.3,224.38,101.83,11.8,13.98,159.53,17.21,123.08,1.1778
2020-09-09,167.19,34.85259,322.06,142.05,125.24,580.61,62.26,224.31,102.24,11.78,13.83,161.43,17.18,123.07,1.1803
2020-09-10,167.55,35.0312,314.68,141.76,123.32,580.46,62.24,224.19,102.0,11.79,13.85,158.63,17.1,123.14,1.1815
2020-09-11,169.03,34.36682,315.21,141.64,123.73,580.52,61.59,224.22,101.69,11.78,13.91,159.3,17.13,123.14,1.1846
2020-09-14,170.51,34.76869,318.01,142.6,124.84,581.13,61.77,224.4,102.04,11.78,14.05,160.7,17.07,123.22,1.1866
2020-09-15,170.53,35.07973,321.08,144.5,126.44,583.07,61.97,224.62,102.3,11.78,14.12,161.17,17.13,123.25,1.1847
2020-09-16,173.2,35.17282,319.6,144.7,126.08,583.65,61.88,224.72,101.25,11.79,14.19,162.16,17.14,123.32,1.1816
2020-09-17,173.74,34.57114,317.41,143.59,125.51,583.94,61.63,224.6,99.77,11.79,14.05,160.79,17.15,123.29,1.1848
2020-09-18,175.24,34.47666,312.3,143.86,124.83,583.52,61.36,224.32,99.19,11.79,14.09,158.57,17.05,123.28,1.184
2020-09-21,175.24,33.76203,312.8,140.67,125.8,576.88,59.41,223.82,97.88,11.75,13.86,156.59,17.01,122.93,1.1771
2020-09-22,175.24,34.11654,318.14,140.57,127.0,578.21,59.0,223.29,96.42,11.69,13.71,157.51,17.01,122.71,1.1708
2020-09-23,176.29,34.39774,311.07,142.59,125.73,578.95,59.31,223.26,94.89,11.7,13.7,155.36,16.95,122.73,1.166
2020-09-24,174.72,33.64486,312.18,141.13,125.84,577.58,58.68,222.44,92.81,11.66,13.36,154.85,16.92,122.36,1.1672
2020-09-25,176.76,33.96161,317.72,140.16,127.4,577.08,58.11,222.52,94.03,11.6,13.39,156.46,16.92,122.08,1.1631
2020-09-28,179.23,34.82327,322.6,144.0,128.81,579.47,59.69,223.07,94.5,11.61,13.56,158.91,16.9,122.2,1.1666
2020-09-29,179.19,34.63963,319.03,144.43,128.12,580.03,59.48,223.2,93.19,11.62,13.52,156.86,16.79,122.26,1.1744
2020-09-30,176.58,34.84047,321.98,144.62,128.18,579.21,59.62,223.28,94.21,11.63,13.62,158.0,16.82,122.37,1.1721
2020-10-01,176.58,34.90847,324.14,144.84,129.25,583.12,59.26,223.6,94.31,11.67,13.7,159.39,16.85,122.6,1.1748
2020-10-02,175.08,34.77556,320.57,144.68,127.35,582.35,59.17,223.63,93.77,11.68,13.68,158.87,16.87,122.62,1.1716
2020-10-05,175.54,34.99618,323.76,145.42,127.35,584.25,60.02,223.87,94.64,11.7,13.82,160.46,16.8,122.78,1.1783
2020-10-06,175.72,35.22621,318.54,144.63,128.18,583.31,60.73,224.18,94.6,11.72,13.95,160.32,16.86,122.99,1.1734
2020-10-07,175.81,35.27013,325.17,143.99,130.05,584.44,60.73,224.23,94.44,11.73,14.03,162.03,16.91,123.03,1.1763
2020-10-08,178.08,35.77201,327.47,144.86,131.21,586.05,61.51,224.81,95.05,11.75,14.13,164.53,17.0,123.18,1.1759
