Date,Ptf_rdt,Ptf_rdt_cum,Ptf_value,roll_vol,vol_ewma,"VaR Norm(95%, 1Y)"
2023-11-21,0.0042509436581788405,0.9510988500026785,1426440.5654772646,0.07460746908442001,0.07381644287419956,-0.12141724379028328
2023-11-22,0.0004399027917320936,0.9515172410420079,1427068.060664258,0.07425978854415376,0.0715881346543676,-0.11775200293292691
2023-11-23,-0.0011242183581795242,0.9504475278915041,1425463.7245520875,0.07406369542802065,0.06954479822338294,-0.11439101359333971
2023-11-24,0.000618823908431139,0.9510356875454725,1426345.8355854414,0.07406345957086848,0.06746910640995755,-0.11097680438559349
2023-11-27,-0.0030021489467582756,0.9481805367577784,1422063.7329374256,0.07413023406910067,0.06644720096889101,-0.10929591951445373
2023-11-28,0.005428573653650312,0.9533278046385257,1429783.5106518613,0.07430366541567808,0.06779302466253129,-0.11150960249817518
2023-11-29,0.0034469532583424915,0.9566138810209931,1434711.9075826274,0.07338451483673801,0.06708046085826107,-0.11033753934028696
2023-11-30,0.006745945951493696,0.9630671465588094,1444390.3965671444,0.07350942233428669,0.07012758816629582,-0.1153496177446908
2023-12-01,-0.0007407467586060843,0.962353757691676,1443320.4690627255,0.07112674833276396,0.06805219683023667,-0.11193590277823025
2023-12-04,0.0014867356791540272,0.9637845233592041,1445466.3051005343,0.07087350619113363,0.06623183761598765,-0.10894167832231823
2023-12-05,0.004156877879404945,0.9677908579248689,1451474.932009632,0.07078635610306072,0.06621725563000298,-0.10891769308978318
2023-12-06,-0.0005743651192744231,0.9672349926133241,1450641.2554371844,0.0707182693047424,0.06423884684335934,-0.10566350022147973
2023-12-07,0.0036542597278123577,0.970769520494162,1455942.2753564317,0.07052882770001018,0.06388222141788596,-0.10507690359692673
2023-12-08,0.0032373369674531774,0.9739122285497346,1460655.6511069213,0.07051981728770003,0.06320241140310523,-0.10395871562847671
2023-12-11,0.00014072456159878972,0.9740492819211329,1460861.2012330699,0.07039847152174473,0.061279454247620206,-0.10079573257680488
2023-12-12,0.004293222783620548,0.978231092490646,1467133.003825911,0.07049592808652633,0.061713446359641606,-0.1015095860763316
2023-12-13,0.00124195766994022,0.9794460140989388,1468955.1209128352,0.07049919831500272,0.060027980732814526,-0.09873724182694305
2023-12-14,0.0035507647073968794,0.982923796438602,1474171.0349129224,0.07056079854924596,0.059814620823765374,-0.09838629600669752
2023-12-15,-0.0004315833128805171,0.9824995829302259,1473534.8072939224,0.07055087737651512,0.058016703068450415,-0.09542898446590725
2023-12-18,0.0015347454162637462,0.9840074696616091,1475796.3080851217,0.07046214726190919,0.056564970133348796,-0.09304109628224046
2023-12-19,0.00024770728642909974,0.984251215481745,1476161.8735839196,0.07043105465337726,0.05485023084157954,-0.0902206011388976
2023-12-20,0.0003427356567727766,0.9845885534685125,1476667.8068931652,0.06995180540436147,0.05319596667323323,-0.08749957872165731
2023-12-21,0.0014424243850108252,0.986008748007238,1478797.7885463885,0.06984408767167449,0.051879482053399095,-0.0853341542198973
2023-12-22,0.0,0.986008748007238,1478797.7885463885,0.06982535599539155,0.05029902399810411,-0.08273453205540067
